MONTH,DAY_OF_MONTH,OP_CARRIER_FL_NUM,ORIGIN_CITY_NAME,DEST_CITY_NAME,DEP_DELAY,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,20,3481,"Newark, NJ","West Palm Beach/Palm Beach, FL",-1,,,,,,
1,20,3484,"Newark, NJ","Portland, ME",-7,,,,,,
1,20,3487,"Newark, NJ","Charlotte, NC",-8,,,,,,
1,20,3488,"Newark, NJ","Raleigh/Durham, NC",-8,,,,,,
1,20,3491,"Newark, NJ","Kansas City, MO",-1,,,,,,
1,20,3492,"Newark, NJ","New Orleans, LA",-2,,,,,,
1,20,3494,"Newark, NJ","Sarasota/Bradenton, FL",-2,,,,,,
1,20,3495,"Grand Rapids, MI","Newark, NJ",-10,,,,,,
1,20,3497,"Newark, NJ","Nashville, TN",-9,,,,,,
1,20,3499,"Greer, SC","Newark, NJ",-10,,,,,,
1,20,3500,"Nashville, TN","Newark, NJ",-7,,0,0,19,0,0
1,20,3509,"Kansas City, MO","Newark, NJ",-3,,,,,,
1,20,3512,"Kansas City, MO","Newark, NJ",-3,,,,,,
1,20,3515,"Columbus, OH","Newark, NJ",-5,,,,,,
1,20,3517,"Newark, NJ","New Orleans, LA",-10,,,,,,
1,20,3519,"Newark, NJ","Minneapolis, MN",-9,,,,,,
1,20,3520,"Minneapolis, MN","Newark, NJ",-7,,,,,,
1,20,3525,"Nashville, TN","Newark, NJ",-14,,,,,,
1,20,3538,"West Palm Beach/Palm Beach, FL","Newark, NJ",294,,0,0,0,0,277
1,20,3542,"West Palm Beach/Palm Beach, FL","Newark, NJ",-4,,,,,,
1,20,3545,"Louisville, KY","Newark, NJ",-1,,,,,,
1,20,3548,"New Orleans, LA","Newark, NJ",-2,,,,,,
1,20,3553,"West Palm Beach/Palm Beach, FL","Newark, NJ",-10,,,,,,
1,20,3565,"Charlotte, NC","Newark, NJ",-8,,,,,,
1,20,3567,"Hartford, CT","Newark, NJ",-10,,,,,,
1,20,3570,"Dallas/Fort Worth, TX","Newark, NJ",-4,,,,,,
1,20,3571,"Dallas/Fort Worth, TX","Newark, NJ",124,,124,0,1,0,0
1,20,3572,"Newark, NJ","Nashville, TN",-7,,,,,,
1,20,3574,"Newark, NJ","Hartford, CT",4,,,,,,
1,20,3575,"Newark, NJ","Greer, SC",-8,,,,,,
1,20,3576,"Newark, NJ","Minneapolis, MN",-1,,0,0,27,0,0
1,20,3577,"Newark, NJ","Rochester, NY",-5,,,,,,
1,20,3580,"Newark, NJ","Cincinnati, OH",-6,,,,,,
1,20,3582,"Providence, RI","Newark, NJ",-9,,,,,,
1,20,3584,"Portland, ME","Newark, NJ",-11,,,,,,
1,20,3585,"Portland, ME","Newark, NJ",-10,,,,,,
1,20,3586,"Newark, NJ","Kansas City, MO",-6,,,,,,
1,20,3587,"Raleigh/Durham, NC","Newark, NJ",-8,,,,,,
1,20,3588,"Sarasota/Bradenton, FL","Newark, NJ",34,,18,0,0,0,0
1,20,3589,"Newark, NJ","Austin, TX",-8,,,,,,
1,20,3592,"Cincinnati, OH","Newark, NJ",-9,,,,,,
1,20,3593,"Cincinnati, OH","Newark, NJ",-18,,,,,,
1,20,3595,"Newark, NJ","Cincinnati, OH",-5,,,,,,
1,20,3596,"Newark, NJ","Savannah, GA",-8,,,,,,
1,20,3597,"Newark, NJ","St. Louis, MO",-3,,,,,,
1,20,3598,"Newark, NJ","Detroit, MI",-3,,,,,,
1,20,3600,"Newark, NJ","Pittsburgh, PA",-6,,,,,,
1,20,3601,"Newark, NJ","Raleigh/Durham, NC",-9,,,,,,
1,20,3602,"Newark, NJ","Fayetteville, AR",-12,,,,,,
1,20,3603,"Indianapolis, IN","Newark, NJ",-8,,,,,,
1,20,3609,"Pittsburgh, PA","Newark, NJ",-9,,,,,,
1,20,3612,"Greer, SC","Newark, NJ",-10,,,,,,
1,20,3613,"Jacksonville, FL","Newark, NJ",-2,,,,,,
1,20,3616,"Rochester, NY","Newark, NJ",-6,,,,,,
1,20,3619,"Newark, NJ","Atlanta, GA",-8,,,,,,
1,20,3622,"Boston, MA","Newark, NJ",-2,,,,,,
1,20,3628,"Newark, NJ","Jacksonville, FL",-8,,,,,,
1,20,3637,"Savannah, GA","Newark, NJ",-2,,,,,,
1,20,3643,"New Orleans, LA","Newark, NJ",-13,,,,,,
1,20,3645,"Newark, NJ","Columbus, OH",19,,,,,,
1,20,3649,"Austin, TX","Newark, NJ",-7,,,,,,
1,20,3651,"Charlotte, NC","Newark, NJ",-15,,,,,,
1,20,3652,"Atlanta, GA","Newark, NJ",-7,,,,,,
1,20,3656,"Newark, NJ","Charlotte, NC",-1,,,,,,
1,20,3658,"Newark, NJ","Dallas/Fort Worth, TX",-7,,,,,,
1,20,3660,"Newark, NJ","Boston, MA",26,,,,,,
1,20,3672,"Raleigh/Durham, NC","Newark, NJ",-12,,,,,,
1,20,3674,"Newark, NJ","Des Moines, IA",25,,,,,,
1,20,3675,"Cincinnati, OH","Newark, NJ",-11,,,,,,
1,20,3677,"Newark, NJ","Cincinnati, OH",0,,,,,,
1,20,3678,"Newark, NJ","Dallas/Fort Worth, TX",-6,,,,,,
1,20,3694,"Newark, NJ","Raleigh/Durham, NC",-1,,,,,,
1,20,3697,"Newark, NJ","Key West, FL",-9,,,,,,
1,20,3698,"Key West, FL","Newark, NJ",-5,,,,,,
1,20,3699,"Minneapolis, MN","Newark, NJ",-2,,,,,,
1,20,3722,"Newark, NJ","Washington, DC",-6,,,,,,
1,20,3726,"Newark, NJ","Louisville, KY",-16,,,,,,
1,20,3736,"Raleigh/Durham, NC","Newark, NJ",-4,,,,,,
1,20,3745,"Newark, NJ","Charlotte, NC",-9,,,,,,
1,20,3756,"Detroit, MI","Newark, NJ",-3,,,,,,
1,21,3405,"Baltimore, MD","Newark, NJ",-3,,,,,,
1,21,3409,"Detroit, MI","Newark, NJ",-6,,,,,,
1,21,3412,"Newark, NJ","Baltimore, MD",5,,,,,,
1,21,3415,"Newark, NJ","Charlotte, NC",-5,,,,,,
1,21,3417,"Newark, NJ","Dallas/Fort Worth, TX",-9,,,,,,
1,21,3418,"Cleveland, OH","Newark, NJ",-3,,,,,,
1,21,3419,"Newark, NJ","Detroit, MI",-9,,,,,,
1,21,3420,"Newark, NJ","Detroit, MI",-1,,,,,,
1,21,3421,"Newark, NJ","Indianapolis, IN",-3,,,,,,
1,21,3423,"Newark, NJ","Minneapolis, MN",2,,,,,,
1,21,3424,"Newark, NJ","Minneapolis, MN",-8,,,,,,
1,21,3425,"Newark, NJ","Pittsburgh, PA",4,,,,,,
1,21,3426,"Newark, NJ","Pittsburgh, PA",-8,,,,,,
1,21,3427,"Newark, NJ","Pittsburgh, PA",24,,13,0,0,0,10
1,21,3428,"Newark, NJ","Pittsburgh, PA",-2,,,,,,
1,21,3429,"Newark, NJ","Pittsburgh, PA",-10,,,,,,
1,21,3430,"Newark, NJ","Raleigh/Durham, NC",-8,,,,,,
1,21,3432,"Newark, NJ","Raleigh/Durham, NC",-4,,,,,,
1,21,3434,"Washington, DC","Newark, NJ",-5,,,,,,
1,21,3436,"Charlotte, NC","Newark, NJ",-5,,,,,,
1,21,3442,"Indianapolis, IN","Newark, NJ",23,,,,,,
1,21,3444,"Jacksonville, FL","Newark, NJ",-9,,,,,,
1,21,3446,"Minneapolis, MN","Newark, NJ",0,,,,,,
1,21,3448,"Des Moines, IA","Newark, NJ",-9,,,,,,
1,21,3451,"Pittsburgh, PA","Newark, NJ",-7,,,,,,
1,21,3452,"Pittsburgh, PA","Newark, NJ",-13,,,,,,
1,21,3453,"Newark, NJ","Indianapolis, IN",30,,,,,,
1,21,3454,"Newark, NJ","Cleveland, OH",-8,,,,,,
1,21,3455,"Pittsburgh, PA","Newark, NJ",-11,,,,,,
1,21,3456,"Pittsburgh, PA","Newark, NJ",-11,,,,,,
1,21,3462,"Raleigh/Durham, NC","Newark, NJ",-5,,,,,,
1,21,3463,"Raleigh/Durham, NC","Newark, NJ",-5,,,,,,
1,21,3466,"Newark, NJ","Jacksonville, FL",-1,,,,,,
1,21,3468,"Indianapolis, IN","Newark, NJ",-8,,,,,,
1,21,3469,"Newark, NJ","Columbus, OH",-5,,,,,,
1,21,3470,"Newark, NJ","Hartford, CT",-3,,,,,,
1,21,3471,"Nashville, TN","Newark, NJ",-3,,,,,,
1,21,3472,"Newark, NJ","Cincinnati, OH",14,,,,,,
1,21,3473,"Newark, NJ","Greer, SC",-5,,,,,,
1,21,3476,"Newark, NJ","Jacksonville, FL",-7,,,,,,
1,21,3477,"Newark, NJ","Indianapolis, IN",-8,,,,,,
1,21,3478,"Baltimore, MD","Newark, NJ",-4,,,,,,
1,21,3479,"Newark, NJ","Jacksonville, FL",6,,,,,,
1,21,3480,"Newark, NJ","Milwaukee, WI",0,,,,,,
1,21,3482,"Newark, NJ","Providence, RI",-7,,,,,,
1,21,3484,"Newark, NJ","Portland, ME",30,,25,0,0,0,0
1,21,3485,"Hartford, CT","Newark, NJ",-9,,,,,,
1,21,3486,"Newark, NJ","Syracuse, NY",-9,,,,,,
1,21,3487,"Newark, NJ","Milwaukee, WI",-3,,,,,,
1,21,3488,"Newark, NJ","Raleigh/Durham, NC",-7,,,,,,
1,21,3489,"Kansas City, MO","Newark, NJ",-8,,,,,,
1,21,3491,"Newark, NJ","Kansas City, MO",8,,,,,,
1,21,3492,"Newark, NJ","New Orleans, LA",-10,,,,,,
1,21,3493,"Newark, NJ","Kansas City, MO",-3,,,,,,
1,21,3494,"Newark, NJ","Sarasota/Bradenton, FL",-3,,,,,,
1,21,3495,"Grand Rapids, MI","Newark, NJ",-4,,,,,,
1,21,3499,"Greer, SC","Newark, NJ",-11,,,,,,
1,21,3501,"Detroit, MI","Newark, NJ",-8,,,,,,
1,21,3503,"Newark, NJ","Detroit, MI",-11,,,,,,
1,21,3509,"Kansas City, MO","Newark, NJ",-6,,,,,,
1,21,3511,"Syracuse, NY","Newark, NJ",-13,,,,,,
1,21,3512,"Kansas City, MO","Newark, NJ",-10,,,,,,
1,21,3515,"Columbus, OH","Newark, NJ",-14,,,,,,
1,21,3517,"Newark, NJ","New Orleans, LA",-10,,,,,,
1,21,3520,"Minneapolis, MN","Newark, NJ",-7,,,,,,
1,21,3525,"Nashville, TN","Newark, NJ",-5,,,,,,
1,21,3527,"Detroit, MI","Newark, NJ",-10,,,,,,
1,21,3528,"Washington, DC","Newark, NJ",-10,,,,,,
1,21,3530,"Dallas/Fort Worth, TX","Newark, NJ",-5,,,,,,
1,21,3531,"Newark, NJ","Minneapolis, MN",-7,,,,,,
1,21,3538,"Minneapolis, MN","Newark, NJ",-8,,,,,,
1,21,3545,"Louisville, KY","Newark, NJ",-9,,,,,,
1,21,3548,"New Orleans, LA","Newark, NJ",-10,,,,,,
1,21,3558,"Columbus, OH","Newark, NJ",-6,,,,,,
1,21,3567,"Newark, NJ","Detroit, MI",-11,,,,,,
1,21,3570,"Dallas/Fort Worth, TX","Newark, NJ",-5,,,,,,
1,21,3571,"Dallas/Fort Worth, TX","Newark, NJ",-7,,,,,,
1,21,3572,"Newark, NJ","Nashville, TN",-8,,,,,,
1,21,3574,"Newark, NJ","Dallas/Fort Worth, TX",-7,,,,,,
1,21,3575,"Newark, NJ","Pittsburgh, PA",-3,,,,,,
1,21,3576,"Newark, NJ","Minneapolis, MN",-7,,,,,,
1,21,3580,"Newark, NJ","Cincinnati, OH",-13,,,,,,
1,21,3582,"Providence, RI","Newark, NJ",-14,,,,,,
1,21,3583,"Providence, RI","Newark, NJ",-10,,,,,,
1,21,3584,"Portland, ME","Newark, NJ",-10,,,,,,
1,21,3585,"Portland, ME","Newark, NJ",-5,,0,0,29,0,0
1,21,3586,"Newark, NJ","Kansas City, MO",-8,,,,,,
1,21,3587,"Raleigh/Durham, NC","Newark, NJ",-6,,,,,,
1,21,3588,"Sarasota/Bradenton, FL","Newark, NJ",-2,,,,,,
1,21,3592,"Cincinnati, OH","Newark, NJ",-7,,,,,,
1,21,3593,"Cincinnati, OH","Newark, NJ",-10,,,,,,
1,21,3594,"Cincinnati, OH","Newark, NJ",-12,,,,,,
1,21,3595,"Newark, NJ","Cincinnati, OH",-9,,,,,,
1,21,3596,"Newark, NJ","Cincinnati, OH",-10,,,,,,
1,21,3598,"Newark, NJ","Detroit, MI",-3,,,,,,
1,21,3600,"Newark, NJ","Pittsburgh, PA",-4,,,,,,
1,21,3601,"Newark, NJ","Raleigh/Durham, NC",-2,,,,,,
1,21,3602,"Newark, NJ","Fayetteville, AR",-7,,,,,,
1,21,3603,"Indianapolis, IN","Newark, NJ",-3,,,,,,
1,21,3608,"Newark, NJ","Baltimore, MD",-9,,,,,,
1,21,3609,"Pittsburgh, PA","Newark, NJ",-10,,,,,,
1,21,3610,"Newark, NJ","Greer, SC",19,,,,,,
1,21,3612,"Fayetteville, AR","Newark, NJ",-6,,,,,,
1,21,3614,"Newark, NJ","Milwaukee, WI",-3,,,,,,
1,21,3615,"Newark, NJ","Omaha, NE",16,,,,,,
1,21,3628,"Newark, NJ","Nashville, TN",20,,,,,,
1,21,3633,"Indianapolis, IN","Newark, NJ",-6,,,,,,
1,21,3635,"Jacksonville, FL","Newark, NJ",-7,,,,,,
1,21,3643,"New Orleans, LA","Newark, NJ",-6,,,,,,
1,21,3644,"Milwaukee, WI","Newark, NJ",-9,,,,,,
1,21,3645,"Newark, NJ","Columbus, OH",-7,,,,,,
1,21,3647,"Omaha, NE","Newark, NJ",17,,,,,,
1,21,3648,"St. Louis, MO","Newark, NJ",-10,,,,,,
1,21,3651,"Charlotte, NC","Newark, NJ",-9,,,,,,
1,21,3656,"Newark, NJ","Charlotte, NC",-5,,,,,,
1,21,3658,"Newark, NJ","Dallas/Fort Worth, TX",-2,,0,0,51,0,0
1,21,3660,"Austin, TX","Newark, NJ",-8,,,,,,
1,21,3662,"Pittsburgh, PA","Newark, NJ",-4,,0,0,44,0,0
1,21,3667,"Dallas/Fort Worth, TX","Newark, NJ",4,,,,,,
1,21,3672,"Newark, NJ","Austin, TX",-2,,,,,,
1,21,3674,"Newark, NJ","Des Moines, IA",-5,,,,,,
1,21,3675,"Cincinnati, OH","Newark, NJ",-10,,,,,,
1,21,3677,"Newark, NJ","Cincinnati, OH",-8,,,,,,
1,21,3678,"Newark, NJ","Dallas/Fort Worth, TX",-4,,,,,,
1,21,3694,"Newark, NJ","Raleigh/Durham, NC",-2,,,,,,
1,21,3697,"Newark, NJ","Key West, FL",10,,,,,,
1,21,3698,"Key West, FL","Newark, NJ",-2,,,,,,
1,21,3699,"Minneapolis, MN","Newark, NJ",8,,,,,,
1,21,3724,"Cincinnati, OH","Newark, NJ",-6,,,,,,
1,21,3726,"Newark, NJ","Louisville, KY",0,,,,,,
1,21,3736,"Raleigh/Durham, NC","Newark, NJ",0,,,,,,
1,21,3745,"Newark, NJ","Charlotte, NC",-4,,,,,,
1,21,3755,"Pittsburgh, PA","Newark, NJ",-8,,,,,,
1,21,3756,"Detroit, MI","Newark, NJ",-4,,,,,,
1,22,3401,"Charlotte, NC","Newark, NJ",-12,,,,,,
1,22,3405,"Baltimore, MD","Newark, NJ",-17,,,,,,
1,22,3409,"Detroit, MI","Newark, NJ",16,,,,,,
1,22,3410,"Detroit, MI","Newark, NJ",29,,0,0,28,0,0
1,22,3412,"Newark, NJ","Baltimore, MD",0,,,,,,
1,22,3415,"Newark, NJ","Charlotte, NC",-8,,,,,,
1,22,3417,"Newark, NJ","Dallas/Fort Worth, TX",-2,,,,,,
1,22,3419,"Newark, NJ","Detroit, MI",-5,,,,,,
1,22,3420,"Newark, NJ","Detroit, MI",-9,,,,,,
1,22,3421,"Newark, NJ","Indianapolis, IN",-8,,,,,,
1,22,3422,"Cleveland, OH","Newark, NJ",-5,,,,,,
1,22,3423,"Newark, NJ","Minneapolis, MN",,B,,,,,
1,22,3424,"Newark, NJ","Minneapolis, MN",,B,,,,,
1,22,3425,"Newark, NJ","Pittsburgh, PA",-8,,,,,,
1,22,3426,"Newark, NJ","Pittsburgh, PA",17,,,,,,
1,22,3427,"Newark, NJ","Pittsburgh, PA",-3,,,,,,
1,22,3428,"Newark, NJ","Pittsburgh, PA",-9,,,,,,
1,22,3429,"Newark, NJ","Pittsburgh, PA",-10,,,,,,
1,22,3430,"Newark, NJ","Raleigh/Durham, NC",-4,,,,,,
1,22,3434,"Washington, DC","Newark, NJ",-4,,,,,,
1,22,3436,"Charlotte, NC","Newark, NJ",23,,23,0,0,0,0
1,22,3444,"Jacksonville, FL","Newark, NJ",-5,,,,,,
1,22,3446,"Minneapolis, MN","Newark, NJ",,B,,,,,
1,22,3448,"Des Moines, IA","Newark, NJ",-8,,,,,,
1,22,3451,"Pittsburgh, PA","Newark, NJ",-6,,,,,,
1,22,3452,"Pittsburgh, PA","Newark, NJ",-6,,,,,,
1,22,3453,"Newark, NJ","Indianapolis, IN",-8,,,,,,
1,22,3455,"Pittsburgh, PA","Newark, NJ",-7,,,,,,
1,22,3456,"Pittsburgh, PA","Newark, NJ",-6,,,,,,
1,22,3462,"Raleigh/Durham, NC","Newark, NJ",179,,179,0,1,0,0
1,22,3466,"Newark, NJ","Jacksonville, FL",73,,50,0,0,0,0
1,22,3468,"Indianapolis, IN","Newark, NJ",-6,,,,,,
1,22,3469,"Newark, NJ","Columbus, OH",-5,,,,,,
1,22,3470,"Newark, NJ","Hartford, CT",22,,,,,,
1,22,3471,"Nashville, TN","Newark, NJ",-6,,,,,,
1,22,3472,"Newark, NJ","Cincinnati, OH",52,,0,0,0,0,40
1,22,3473,"Newark, NJ","Greer, SC",-13,,,,,,
1,22,3476,"Newark, NJ","Jacksonville, FL",-12,,,,,,
1,22,3477,"Newark, NJ","Indianapolis, IN",41,,0,0,0,0,39
1,22,3478,"Baltimore, MD","Newark, NJ",-10,,0,0,21,0,0
1,22,3479,"Newark, NJ","Jacksonville, FL",10,,10,0,22,0,0
1,22,3480,"Newark, NJ","Milwaukee, WI",10,,,,,,
1,22,3482,"Newark, NJ","Providence, RI",-7,,,,,,
1,22,3484,"Newark, NJ","Portland, ME",,B,,,,,
1,22,3485,"Hartford, CT","Newark, NJ",-2,,,,,,
1,22,3487,"Newark, NJ","Charlotte, NC",-8,,,,,,
1,22,3488,"Newark, NJ","Raleigh/Durham, NC",66,,62,0,0,0,0
1,22,3489,"Kansas City, MO","Newark, NJ",-7,,,,,,
1,22,3491,"Newark, NJ","Kansas City, MO",4,,,,,,
1,22,3492,"Newark, NJ","New Orleans, LA",45,,5,0,0,0,37
1,22,3493,"Newark, NJ","Kansas City, MO",-7,,,,,,
1,22,3494,"Newark, NJ","Sarasota/Bradenton, FL",-1,,,,,,
1,22,3495,"Grand Rapids, MI","Newark, NJ",-8,,,,,,
1,22,3497,"Newark, NJ","Nashville, TN",-3,,,,,,
1,22,3499,"Greer, SC","Newark, NJ",-7,,,,,,
1,22,3500,"Nashville, TN","Newark, NJ",8,,,,,,
1,22,3501,"Detroit, MI","Newark, NJ",-9,,,,,,
1,22,3503,"Newark, NJ","Detroit, MI",6,,,,,,
1,22,3509,"Kansas City, MO","Newark, NJ",-7,,,,,,
1,22,3512,"Kansas City, MO","Newark, NJ",-9,,,,,,
1,22,3515,"Columbus, OH","Newark, NJ",20,,,,,,
1,22,3517,"Newark, NJ","New Orleans, LA",-3,,,,,,
1,22,3520,"Minneapolis, MN","Newark, NJ",-7,,,,,,
1,22,3525,"Nashville, TN","Newark, NJ",27,,,,,,
1,22,3527,"Detroit, MI","Newark, NJ",-8,,,,,,
1,22,3530,"Dallas/Fort Worth, TX","Newark, NJ",-4,,,,,,
1,22,3531,"Newark, NJ","Minneapolis, MN",,B,,,,,
1,22,3538,"Minneapolis, MN","Newark, NJ",,B,,,,,
1,22,3545,"Louisville, KY","Newark, NJ",-7,,,,,,
1,22,3548,"New Orleans, LA","Newark, NJ",-4,,,,,,
1,22,3558,"Columbus, OH","Newark, NJ",-10,,,,,,
1,22,3565,"Charlotte, NC","Newark, NJ",19,,,,,,
1,22,3567,"Newark, NJ","Detroit, MI",-9,,,,,,
1,22,3570,"Dallas/Fort Worth, TX","Newark, NJ",-6,,,,,,
1,22,3571,"Dallas/Fort Worth, TX","Newark, NJ",-5,,,,,,
1,22,3572,"Newark, NJ","Nashville, TN",-8,,,,,,
1,22,3574,"Newark, NJ","Dallas/Fort Worth, TX",-5,,,,,,
1,22,3575,"Newark, NJ","Pittsburgh, PA",18,,,,,,
1,22,3576,"Newark, NJ","Minneapolis, MN",,B,,,,,
1,22,3580,"Newark, NJ","Cincinnati, OH",-10,,,,,,
1,22,3582,"Providence, RI","Newark, NJ",-7,,,,,,
1,22,3583,"Providence, RI","Newark, NJ",21,,0,0,2,0,21
1,22,3584,"Portland, ME","Newark, NJ",-6,,,,,,
1,22,3585,"Portland, ME","Newark, NJ",-3,,0,0,22,0,0
1,22,3586,"Newark, NJ","Kansas City, MO",-7,,,,,,
1,22,3587,"Raleigh/Durham, NC","Newark, NJ",-10,,,,,,
1,22,3588,"Sarasota/Bradenton, FL","Newark, NJ",-1,,,,,,
1,22,3589,"Newark, NJ","Austin, TX",-8,,,,,,
1,22,3592,"Cincinnati, OH","Newark, NJ",-17,,,,,,
1,22,3593,"Cincinnati, OH","Newark, NJ",-11,,,,,,
1,22,3594,"Cincinnati, OH","Newark, NJ",-16,,,,,,
1,22,3595,"Newark, NJ","Cincinnati, OH",-7,,,,,,
1,22,3596,"Newark, NJ","Cincinnati, OH",-4,,,,,,
1,22,3598,"Newark, NJ","Detroit, MI",-8,,,,,,
1,22,3601,"Newark, NJ","Raleigh/Durham, NC",-8,,,,,,
1,22,3602,"Newark, NJ","Fayetteville, AR",-7,,,,,,
1,22,3603,"Indianapolis, IN","Newark, NJ",-7,,,,,,
1,22,3608,"Newark, NJ","Baltimore, MD",-10,,,,,,
1,22,3609,"Pittsburgh, PA","Newark, NJ",10,,,,,,
1,22,3610,"Newark, NJ","Greer, SC",6,,6,0,21,0,0
1,22,3612,"Fayetteville, AR","Newark, NJ",-10,,,,,,
1,22,3613,"Newark, NJ","Washington, DC",-2,,,,,,
1,22,3614,"Newark, NJ","Milwaukee, WI",8,,,,,,
1,22,3615,"Newark, NJ","Omaha, NE",24,,,,,,
1,22,3628,"Newark, NJ","Nashville, TN",-5,,,,,,
1,22,3633,"Indianapolis, IN","Newark, NJ",-15,,,,,,
1,22,3635,"Jacksonville, FL","Newark, NJ",14,,,,,,
1,22,3643,"New Orleans, LA","Newark, NJ",-9,,,,,,
1,22,3644,"Milwaukee, WI","Newark, NJ",3,,,,,,
1,22,3645,"Newark, NJ","Columbus, OH",-2,,,,,,
1,22,3647,"Omaha, NE","Newark, NJ",5,,5,0,36,0,0
1,22,3649,"Austin, TX","Newark, NJ",-4,,,,,,
1,22,3651,"Charlotte, NC","Newark, NJ",0,,,,,,
1,22,3656,"Newark, NJ","Charlotte, NC",29,,1,0,1,0,28
1,22,3658,"Newark, NJ","Dallas/Fort Worth, TX",-9,,,,,,
1,22,3660,"Austin, TX","Newark, NJ",15,,10,0,5,0,5
1,22,3662,"Pittsburgh, PA","Newark, NJ",44,,0,0,43,0,0
1,22,3667,"Dallas/Fort Worth, TX","Newark, NJ",-8,,,,,,
1,22,3672,"Newark, NJ","Austin, TX",-4,,,,,,
1,22,3674,"Newark, NJ","Des Moines, IA",0,,,,,,
1,22,3675,"Cincinnati, OH","Newark, NJ",28,,0,0,42,0,0
1,22,3677,"Newark, NJ","Cincinnati, OH",-4,,,,,,
1,22,3678,"Newark, NJ","Dallas/Fort Worth, TX",-6,,,,,,
1,22,3694,"Newark, NJ","Raleigh/Durham, NC",-7,,,,,,
1,22,3697,"Newark, NJ","Key West, FL",-13,,,,,,
1,22,3698,"Key West, FL","Newark, NJ",-9,,,,,,
1,22,3699,"Minneapolis, MN","Newark, NJ",1270,,0,0,1346,0,0
1,22,3724,"Cincinnati, OH","Newark, NJ",15,,,,,,
1,22,3726,"Newark, NJ","Louisville, KY",1,,,,,,
1,22,3736,"Raleigh/Durham, NC","Newark, NJ",-6,,,,,,
1,22,3745,"Newark, NJ","Charlotte, NC",-2,,,,,,
1,22,3755,"Pittsburgh, PA","Newark, NJ",-1,,0,0,19,0,0
1,22,3756,"Detroit, MI","Newark, NJ",-5,,,,,,
1,23,3401,"Charlotte, NC","Newark, NJ",55,,0,0,55,0,0
1,23,3405,"Baltimore, MD","Newark, NJ",-16,,,,,,
1,23,3409,"Detroit, MI","Newark, NJ",62,,0,0,67,0,0
1,23,3410,"Detroit, MI","Newark, NJ",,A,,,,,
1,23,3412,"Newark, NJ","Baltimore, MD",42,,21,0,0,0,6
1,23,3415,"Newark, NJ","Charlotte, NC",,A,,,,,
1,23,3417,"Newark, NJ","Dallas/Fort Worth, TX",-7,,,,,,
1,23,3419,"Newark, NJ","Detroit, MI",-7,,,,,,
1,23,3420,"Newark, NJ","Detroit, MI",-9,,,,,,
1,23,3421,"Newark, NJ","Indianapolis, IN",39,,,,,,
1,23,3422,"Cleveland, OH","Newark, NJ",-4,,,,,,
1,23,3423,"Newark, NJ","Minneapolis, MN",7,,,,,,
1,23,3424,"Newark, NJ","Minneapolis, MN",52,,15,0,0,0,10
1,23,3425,"Newark, NJ","Pittsburgh, PA",-1,,0,0,16,0,0
1,23,3427,"Newark, NJ","Pittsburgh, PA",-4,,,,,,
1,23,3428,"Newark, NJ","Pittsburgh, PA",54,,44,0,0,0,0
1,23,3429,"Newark, NJ","Pittsburgh, PA",8,,,,,,
1,23,3430,"Newark, NJ","Raleigh/Durham, NC",-3,,0,0,41,0,0
1,23,3434,"Washington, DC","Newark, NJ",82,,0,0,0,0,78
1,23,3436,"Charlotte, NC","Newark, NJ",,A,,,,,
1,23,3444,"Jacksonville, FL","Newark, NJ",-10,,,,,,
1,23,3446,"Minneapolis, MN","Newark, NJ",-2,,,,,,
1,23,3448,"Des Moines, IA","Newark, NJ",-7,,,,,,
1,23,3451,"Pittsburgh, PA","Newark, NJ",-6,,,,,,
1,23,3452,"Pittsburgh, PA","Newark, NJ",-4,,,,,,
1,23,3453,"Newark, NJ","Indianapolis, IN",-11,,,,,,
1,23,3456,"Pittsburgh, PA","Newark, NJ",13,,0,0,21,0,0
1,23,3462,"Raleigh/Durham, NC","Newark, NJ",111,,0,0,102,0,0
1,23,3466,"Newark, NJ","Jacksonville, FL",4,,,,,,
1,23,3468,"Indianapolis, IN","Newark, NJ",-2,,,,,,
1,23,3469,"Newark, NJ","Columbus, OH",-6,,,,,,
1,23,3470,"Newark, NJ","Hartford, CT",22,,,,,,
1,23,3471,"Nashville, TN","Newark, NJ",23,,0,0,33,0,0
1,23,3472,"Newark, NJ","Cincinnati, OH",54,,6,0,0,0,27
1,23,3473,"Newark, NJ","Greer, SC",-4,,,,,,
1,23,3476,"Newark, NJ","Jacksonville, FL",-7,,,,,,
1,23,3477,"Newark, NJ","Indianapolis, IN",-5,,,,,,
1,23,3478,"Baltimore, MD","Newark, NJ",24,,0,0,29,0,5
1,23,3479,"Newark, NJ","Jacksonville, FL",81,,7,0,0,0,68
1,23,3480,"Newark, NJ","Milwaukee, WI",-8,,,,,,
1,23,3482,"Newark, NJ","Providence, RI",19,,,,,,
1,23,3484,"Newark, NJ","Portland, ME",164,,161,0,0,0,0
1,23,3485,"Hartford, CT","Newark, NJ",64,,0,0,61,0,0
1,23,3487,"Newark, NJ","Charlotte, NC",-5,,,,,,
1,23,3488,"Newark, NJ","Raleigh/Durham, NC",-4,,,,,,
1,23,3489,"Kansas City, MO","Newark, NJ",-1,,,,,,
1,23,3491,"Newark, NJ","Kansas City, MO",32,,,,,,
