DAY_OF_MONTH,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,N6_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,6,1166,LAX,EWR,23,0,,,,,
1,6,1167,EWR,LAX,-5,0,,,,,
1,6,1168,LAX,EWR,5,0,,,,,
1,6,1174,SFO,EWR,-10,0,,,,,
1,6,1176,SFO,EWR,17,0,,,,,
1,6,1178,SFO,EWR,-8,0,,,,,
1,6,1182,SFO,EWR,-2,0,,,,,
1,6,1183,EWR,SFO,7,0,,,,,
1,6,1187,EWR,SFO,7,0,,,,,
1,6,1193,EWR,SFO,-3,0,,,,,
1,6,1195,EWR,SFO,-3,0,,,,,
1,12,4166,GSP,EWR,51,0,0,0,55,0,0
1,12,4179,SYR,EWR,-12,0,0,0,15,0,0
1,12,4199,RDU,EWR,,1,,,,,
1,12,4206,CVG,EWR,74,0,0,0,0,0,60
1,12,4228,EWR,RDU,,1,,,,,
1,12,4233,EWR,DCA,-5,0,,,,,
1,12,4241,EWR,PWM,-6,0,,,,,
1,5,849,TTN,JAX,-3,0,,,,,
1,5,850,JAX,TTN,-8,0,,,,,
1,5,882,CLT,TTN,2,0,,,,,
1,5,883,TTN,CLT,7,0,,,,,
1,5,1221,TTN,TPA,0,0,0,0,21,0,0
1,5,1222,TPA,TTN,30,0,,,,,
1,5,1774,MCO,TTN,2,0,,,,,
1,5,2000,ATL,TTN,38,0,22,0,0,0,0
1,5,2001,TTN,ATL,28,0,0,0,0,0,23
1,5,873,TTN,PBI,-4,0,,,,,
1,5,874,PBI,TTN,69,0,54,0,0,0,0
1,5,1775,TTN,MCO,75,0,11,0,0,0,57
1,5,1821,TTN,RSW,60,0,0,0,0,0,46
1,5,1822,RSW,TTN,57,0,14,0,0,0,41
1,13,3401,CLT,EWR,-3,0,,,,,
1,13,3402,CLT,EWR,-5,0,,,,,
1,13,3403,EWR,OMA,-6,0,,,,,
1,13,3404,BTV,EWR,-1,0,,,,,
1,13,3406,ATL,EWR,249,0,2,0,0,0,226
1,13,3408,CMH,EWR,-4,0,,,,,
1,13,3409,DTW,EWR,87,0,0,0,81,0,0
1,13,3410,DTW,EWR,21,0,,,,,
1,13,3416,DFW,EWR,45,0,,,,,
1,13,3417,EWR,DFW,11,0,11,0,18,0,0
1,13,3418,EWR,DTW,21,0,9,0,3,0,12
1,13,3419,EWR,DTW,-4,0,,,,,
1,13,3420,EWR,DTW,0,0,,,,,
1,13,3421,EWR,IND,-3,0,,,,,
1,13,3422,MCI,EWR,36,0,,,,,
1,13,3423,EWR,MSP,-3,0,,,,,
1,13,3424,EWR,MSP,59,0,2,0,0,0,51
1,13,3426,EWR,PIT,118,0,4,0,0,0,112
1,13,3427,CLT,EWR,46,0,0,0,36,0,0
1,13,3428,CMH,EWR,-5,0,,,,,
1,13,3429,EWR,PIT,8,0,,,,,
1,13,3430,EWR,RDU,9,0,,,,,
1,13,3431,EWR,RDU,-5,0,,,,,
1,13,3434,EWR,CHS,-6,0,,,,,
1,13,3436,DCA,EWR,9,0,0,0,15,0,0
1,13,3437,RDU,EWR,-5,0,,,,,
1,13,3444,DFW,EWR,24,0,,,,,
1,13,3445,EWR,PIT,-5,0,,,,,
1,13,3448,ATL,EWR,8,0,,,,,
1,13,3452,PIT,EWR,-5,0,,,,,
1,13,3453,PIT,EWR,-9,0,,,,,
1,13,3455,PIT,EWR,29,0,,,,,
1,13,3456,EWR,CLT,-3,0,,,,,
1,13,3457,EWR,DCA,-10,0,,,,,
1,13,3462,RDU,EWR,28,0,,,,,
1,13,3463,EWR,ORF,0,0,,,,,
1,13,3465,DFW,EWR,12,0,,,,,
1,13,3467,DCA,EWR,30,0,,,,,
1,13,3477,AUS,EWR,18,0,,,,,
1,13,3489,EWR,ATL,-2,0,,,,,
1,13,3491,DTW,EWR,-5,0,,,,,
1,13,3492,EWR,CLT,4,0,,,,,
1,13,3493,EWR,MCI,-4,0,,,,,
1,13,3497,AUS,EWR,25,0,,,,,
1,13,3499,EWR,CLT,-3,0,,,,,
1,13,3500,EWR,SYR,6,0,,,,,
1,13,3501,DTW,EWR,8,0,6,0,9,0,2
1,13,3502,EWR,SDF,-1,0,,,,,
1,13,3503,EWR,DTW,8,0,,,,,
1,13,3504,EWR,SDF,18,0,6,0,5,0,12
1,13,3509,MCI,EWR,16,0,6,0,4,0,10
1,13,3515,EWR,DFW,-1,0,0,0,15,0,0
1,13,3516,EWR,EYW,-5,0,,,,,
1,13,3520,MSP,EWR,-5,0,,,,,
1,13,3521,EWR,MSP,29,0,10,0,0,0,15
1,13,3522,SYR,EWR,30,0,,,,,
1,13,3524,EWR,OMA,35,0,0,0,11,0,35
1,13,3526,DTW,EWR,39,0,0,0,0,0,15
1,13,3527,EWR,OMA,57,0,57,0,6,0,0
1,13,3530,EWR,DTW,0,0,,,,,
1,13,3531,EWR,MSP,34,0,0,0,2,0,34
1,13,3532,EWR,OKC,-9,0,,,,,
1,13,3535,EWR,PWM,-5,0,,,,,
1,13,3537,EWR,DTW,-12,0,,,,,
1,13,3538,MSP,EWR,21,0,,,,,
1,13,3539,EWR,BNA,-7,0,,,,,
1,13,3540,PWM,EWR,3,0,,,,,
1,13,3544,BNA,EWR,-7,0,,,,,
1,13,3546,EWR,SAT,-3,0,0,0,41,0,0
1,13,3548,MSY,EWR,16,0,,,,,
1,13,3555,EWR,SRQ,-2,0,,,,,
1,13,3558,EYW,EWR,105,0,0,0,84,0,0
1,13,3563,EYW,EWR,46,0,,,,,
1,13,3570,DFW,EWR,-6,0,,,,,
1,13,3571,EWR,MSY,-5,0,,,,,
1,13,3573,EWR,ORF,13,0,7,0,7,0,6
1,13,3574,EWR,DFW,-1,0,,,,,
1,13,3575,EWR,PIT,-10,0,,,,,
1,13,3582,ORF,EWR,47,0,0,0,12,0,42
1,13,3585,PIT,EWR,-5,0,,,,,
1,13,3586,DCA,EWR,-2,0,,,,,
1,13,3598,EWR,DTW,59,0,47,0,0,0,0
1,13,3600,OMA,EWR,-7,0,,,,,
1,13,3601,EWR,AUS,-3,0,0,0,30,0,0
1,13,3603,IND,EWR,-3,0,,,,,
1,13,3610,OKC,EWR,-4,0,,,,,
1,13,3626,JAX,EWR,28,0,,,,,
1,13,3634,EWR,DCA,-7,0,,,,,
1,13,3639,EWR,CMH,-4,0,,,,,
1,13,3643,EWR,CLT,-1,0,,,,,
1,13,3644,RDU,EWR,15,0,,,,,
1,13,3651,CLT,EWR,-6,0,,,,,
1,13,3655,CLT,EWR,-7,0,,,,,
1,13,3658,MSP,EWR,13,0,,,,,
1,13,3661,SDF,EWR,52,0,0,0,16,0,16
1,13,3664,SRQ,EWR,46,0,0,0,20,0,0
1,13,3669,EWR,RDU,51,0,8,0,0,0,34
1,13,3670,EWR,PIT,1,0,,,,,
1,13,3673,MSP,EWR,-5,0,,,,,
1,13,3674,PIT,EWR,-10,0,,,,,
1,13,3677,EWR,CVG,-2,0,0,0,15,0,0
1,13,3678,ATL,EWR,-1,0,,,,,
1,13,3681,CLE,EWR,-7,0,,,,,
1,13,3688,EWR,ATL,-2,0,,,,,
1,13,3691,ORF,EWR,-6,0,,,,,
1,13,3697,EWR,ATL,22,0,2,0,0,0,17
1,13,3698,EWR,AUS,6,0,6,0,18,0,0
1,13,3704,SAT,EWR,66,0,0,0,20,0,20
1,13,3705,EWR,MCI,-6,0,0,0,17,0,0
1,13,3706,EWR,IND,0,0,,,,,
1,13,3707,OMA,EWR,47,0,0,0,4,0,30
1,13,3748,DTW,EWR,18,0,0,0,16,0,17
1,13,3752,OMA,EWR,41,0,2,0,0,0,21
1,13,3756,DTW,EWR,-10,0,,,,,
1,13,3496,EWR,EYW,72,0,55,0,0,0,0
1,4,3295,DTW,EWR,83,0,0,0,59,0,0
1,4,3483,EWR,DTW,-9,0,0,0,17,0,0
1,10,703,EWR,IAH,-10,0,,,,,
1,10,712,IAH,EWR,-1,0,,,,,
1,10,757,EWR,L6,-2,0,,,,,
1,10,760,L6,EWR,0,0,,,,,
1,10,936,RSW,ACY,-7,0,,,,,
1,10,938,RSW,ACY,9,0,,,,,
1,10,943,ACY,RSW,-10,0,,,,,
1,10,945,ACY,RSW,-2,0,,,,,
1,10,1130,MCO,EWR,8,0,,,,,
1,10,1148,EWR,ATL,-5,0,,,,,
1,10,1150,MSY,EWR,-10,0,,,,,
1,10,1159,EWR,MCO,-12,0,,,,,
1,10,1165,ATL,EWR,-3,0,,,,,
1,10,138,MCO,ACY,-5,0,,,,,
1,10,139,EWR,MCO,3,0,,,,,
1,10,140,MCO,EWR,35,0,0,0,18,0,0
1,10,149,EWR,MCO,-7,0,,,,,
1,10,150,MCO,EWR,0,0,,,,,
1,10,151,ACY,PBI,-4,0,,,,,
1,10,152,PBI,ACY,1,0,,,,,
1,10,1520,FLL,EWR,8,0,,,,,
1,10,1529,EWR,FLL,-2,0,,,,,
1,10,218,FLL,ACY,-3,0,,,,,
1,10,235,ACY,FLL,-3,0,,,,,
1,10,259,ACY,FLL,-10,0,,,,,
1,10,262,FLL,ACY,12,0,,,,,
1,10,265,ACY,FLL,-6,0,,,,,
1,10,268,FLL,ACY,-6,0,,,,,
1,10,303,ACY,MCO,-7,0,,,,,
1,10,304,MCO,ACY,-3,0,,,,,
1,10,311,ACY,MCO,-11,0,,,,,
1,10,341,ACY,TPA,-9,0,,,,,
1,10,348,TPA,ACY,-4,0,,,,,
1,10,350,MYR,ACY,-20,0,,,,,
1,10,379,ACY,MYR,-14,0,,,,,
1,3,2953,EWR,ORD,58,0,0,0,0,0,57
1,3,2953,ORD,EWR,71,0,54,0,0,0,10
1,3,3070,EWR,ORD,93,0,0,0,30,0,93
1,3,3070,ORD,EWR,67,0,67,0,41,0,0
1,3,3628,EWR,MSP,-4,0,,,,,
1,3,3628,MSP,EWR,0,0,,,,,
1,3,3732,MSP,EWR,2,0,,,,,
1,9,2486,EWR,ORD,-10,0,,,,,
1,9,833,EWR,CLT,-4,0,,,,,
1,9,868,EWR,CLT,2,0,,,,,
1,9,299,DFW,EWR,25,0,,,,,
1,9,322,MIA,EWR,-2,0,,,,,
1,9,1333,CLT,EWR,2,0,,,,,
1,9,1333,EWR,PHX,38,0,38,0,38,0,0
1,9,1352,EWR,PHX,1,0,1,0,47,0,0
1,9,1382,EWR,DFW,-2,0,,,,,
1,9,1439,PHX,EWR,0,0,,,,,
2,4,3289,EWR,RDU,-7,0,0,0,18,0,0
2,4,3289,RDU,EWR,-3,0,,,,,
2,4,3299,EWR,RDU,-12,0,,,,,
2,4,3437,DTW,EWR,-5,0,,,,,
2,4,3437,EWR,DTW,-9,0,,,,,
2,4,3457,CVG,EWR,-6,0,,,,,
2,4,3472,EWR,DTW,-10,0,,,,,
2,4,3486,EWR,MSP,-9,0,,,,,
2,4,5083,RDU,EWR,-8,0,,,,,
2,4,5197,MSP,EWR,-2,0,,,,,
2,4,5245,EWR,CVG,-9,0,,,,,
2,1,1348,CVG,EWR,-4,0,,,,,
2,1,1990,VPS,EWR,305,0,0,305,17,0,0
2,1,1349,EWR,CVG,-6,0,,,,,
2,10,703,EWR,IAH,-2,0,0,0,36,0,0
2,10,712,IAH,EWR,8,0,,,,,
2,10,757,EWR,L6,-13,0,,,,,
2,10,760,L6,EWR,-9,0,,,,,
2,10,791,EWR,MYR,-4,0,,,,,
2,10,792,MYR,EWR,-2,0,,,,,
2,10,936,RSW,ACY,-7,0,,,,,
2,10,938,RSW,ACY,-5,0,,,,,
2,10,943,ACY,RSW,-7,0,,,,,
2,10,945,ACY,RSW,-5,0,,,,,
2,10,1130,MCO,EWR,-4,0,,,,,
2,10,1146,EWR,ATL,12,0,,,,,
2,10,1150,MSY,EWR,-6,0,,,,,
2,10,1159,EWR,MCO,0,0,,,,,
2,10,1163,ATL,EWR,-1,0,,,,,
2,10,138,MCO,ACY,-2,0,,,,,
2,10,139,EWR,MCO,-4,0,,,,,
2,10,140,MCO,EWR,1,0,,,,,
2,10,149,EWR,MCO,-6,0,,,,,
2,10,150,MCO,EWR,16,0,,,,,
2,10,151,ACY,PBI,3,0,,,,,
2,10,152,PBI,ACY,4,0,,,,,
2,10,1520,FLL,EWR,-4,0,,,,,
2,10,1529,EWR,FLL,0,0,,,,,
2,10,218,FLL,ACY,18,0,,,,,
2,10,235,ACY,FLL,-6,0,,,,,
2,10,259,ACY,FLL,-2,0,,,,,
2,10,262,FLL,ACY,-8,0,,,,,
2,10,265,ACY,FLL,-16,0,,,,,
2,10,268,FLL,ACY,-8,0,,,,,
2,10,303,ACY,MCO,-6,0,0,0,21,0,0
2,10,304,MCO,ACY,5,0,,,,,
2,10,311,ACY,MCO,-3,0,,,,,
2,10,341,ACY,TPA,-2,0,,,,,
2,10,348,TPA,ACY,-6,0,,,,,
2,10,350,MYR,ACY,-7,0,,,,,
2,10,379,ACY,MYR,-4,0,,,,,
2,3,2953,EWR,ORD,0,0,0,0,23,0,0
2,3,2953,ORD,EWR,4,0,,,,,
2,3,3070,EWR,ORD,104,0,0,0,26,0,104
2,3,3070,ORD,EWR,103,0,77,0,17,0,26
2,3,3506,DTW,EWR,-6,0,,,,,
2,3,3506,EWR,DTW,-5,0,,,,,
2,3,3517,MSP,EWR,2,0,,,,,
2,3,3830,EWR,MSP,-3,0,,,,,
2,3,4746,DTW,EWR,-7,0,,,,,
2,3,4746,EWR,DTW,-12,0,,,,,
2,4,5286,DTW,EWR,-4,0,,,,,
2,4,5414,EWR,MSP,-11,0,,,,,
2,4,5414,MSP,EWR,-4,0,,,,,
2,9,2486,EWR,ORD,-6,0,,,,,
2,9,833,CLT,EWR,1,0,,,,,
2,9,833,EWR,CLT,-1,0,0,0,15,0,0
2,9,868,EWR,CLT,2,0,,,,,
2,9,299,DFW,EWR,46,0,13,0,0,0,23
2,9,322,MIA,EWR,-3,0,,,,,
2,9,1333,CLT,EWR,-4,0,,,,,
2,9,1333,EWR,PHX,-6,0,,,,,
2,9,1352,EWR,PHX,0,0,,,,,
2,9,1382,DFW,EWR,-2,0,,,,,
2,9,1382,EWR,DFW,-6,0,,,,,
2,9,1439,PHX,EWR,-2,0,,,,,
2,9,1669,EWR,CLT,-1,0,,,,,
2,9,2371,EWR,PHX,-1,0,,,,,
2,9,1891,CLT,EWR,-4,0,,,,,
2,9,1891,EWR,CLT,-5,0,,,,,
2,9,2071,CLT,EWR,22,0,0,0,0,18,3
2,9,2625,EWR,CLT,-3,0,,,,,
2,9,2625,ORD,EWR,8,0,,,,,
2,9,2728,EWR,DFW,77,0,0,77,10,0,0
2,9,2736,DFW,EWR,61,0,19,0,0,0,23
2,9,2814,DFW,EWR,94,0,0,0,0,0,69
2,9,1489,CLT,EWR,-3,0,,,,,
2,9,1506,MIA,EWR,2,0,,,,,
2,9,1575,EWR,CLT,-8,0,,,,,
2,9,1580,EWR,MIA,-8,0,,,,,
2,9,1580,PHX,EWR,4,0,,,,,
2,9,1588,PHX,EWR,0,0,,,,,
2,9,1025,CLT,EWR,-5,0,,,,,
2,9,1035,EWR,DFW,36,0,0,0,7,0,36
2,9,1049,EWR,ORD,-6,0,0,0,29,0,0
2,9,1060,EWR,MIA,-6,0,,,,,
2,9,1060,MIA,EWR,-6,0,,,,,
2,9,1150,EWR,DFW,47,0,0,47,9,0,0
2,9,1196,EWR,MIA,0,0,,,,,
2,9,1200,PHX,EWR,13,0,,,,,
2,9,1216,EWR,PHX,-7,0,,,,,
2,9,1247,ORD,EWR,86,0,18,14,22,0,32
2,9,2086,CLT,EWR,4,0,4,0,14,0,0
2,2,3506,EWR,ORD,72,0,1,0,33,0,71
2,2,3590,ORD,EWR,112,0,95,0,0,0,7
2,8,2639,AUS,EWR,-5,0,,,,,
2,8,4870,AUS,EWR,69,0,0,0,0,0,47
2,8,6438,AUS,EWR,7,0,,,,,
2,8,487,DEN,EWR,21,0,,,,,
2,8,6903,DEN,EWR,9,0,,,,,
2,8,5197,EWR,AUS,30,0,2,0,0,0,25
2,8,5433,EWR,AUS,-5,0,,,,,
2,8,6879,EWR,AUS,0,0,,,,,
2,8,2338,EWR,DEN,-4,0,,,,,
2,8,2778,EWR,DEN,-4,0,,,,,
2,8,4045,EWR,FLL,1,0,,,,,
2,8,6037,EWR,IND,3,0,,,,,
2,8,2639,EWR,MCO,-6,0,,,,,
2,8,1273,EWR,MDW,-2,0,,,,,
2,8,4062,EWR,MDW,9,0,0,0,14,0,9
2,8,4471,EWR,MDW,-8,0,,,,,
2,8,4877,EWR,MDW,28,0,4,0,0,0,18
2,8,5212,EWR,MDW,-5,0,,,,,
2,8,5512,EWR,MDW,81,0,0,0,3,0,81
2,8,5851,EWR,MDW,0,0,,,,,
2,8,1195,EWR,PHX,-4,0,,,,,
2,8,4184,EWR,STL,-2,0,,,,,
2,8,6438,EWR,STL,3,0,0,0,27,0,0
2,8,5066,FLL,EWR,31,0,7,0,0,0,17
2,8,6888,IND,EWR,-6,0,,,,,
2,8,6037,MCO,EWR,5,0,,,,,
2,8,4060,MDW,EWR,24,0,,,,,
2,8,4854,MDW,EWR,-3,0,,,,,
2,8,4858,MDW,EWR,58,0,32,0,0,0,0
2,8,5197,MDW,EWR,25,0,25,0,3,0,0
2,8,5214,MDW,EWR,15,0,3,0,8,0,12
2,8,5506,MDW,EWR,104,0,84,0,0,0,0
2,8,6997,MDW,EWR,4,0,,,,,
2,8,2777,PHX,EWR,2,0,,,,,
2,8,5433,STL,EWR,-2,0,,,,,
2,8,5742,STL,EWR,52,0,17,0,0,0,15
2,1,1991,EWR,VPS,357,0,35,0,46,0,322
2,11,6,FLL,EWR,6,0,,,,,
2,11,27,EWR,MCO,-5,0,,,,,
2,11,28,MCO,EWR,-3,0,,,,,
2,11,127,EWR,MCO,61,0,8,0,0,0,50
2,11,128,MCO,EWR,64,0,16,0,0,0,38
2,11,205,EWR,FLL,-9,0,,,,,
2,11,227,EWR,MCO,29,0,17,0,0,0,6
2,11,244,PBI,EWR,-8,0,,,,,
2,11,305,EWR,FLL,2,0,2,0,15,0,0
2,11,306,FLL,EWR,-4,0,,,,,
2,11,428,MCO,EWR,1,0,,,,,
2,11,543,EWR,PBI,-4,0,,,,,
2,11,573,EWR,TPA,-7,0,,,,,
2,11,574,TPA,EWR,-1,0,,,,,
2,11,612,RSW,EWR,-3,0,,,,,
2,11,643,EWR,PBI,7,0,7,0,39,0,0
2,11,644,PBI,EWR,-3,0,,,,,
2,11,705,EWR,FLL,26,0,,,,,
2,11,706,FLL,EWR,1,0,,,,,
2,11,811,EWR,RSW,-6,0,,,,,
2,11,812,RSW,EWR,3,0,,,,,
2,11,828,MCO,EWR,23,0,,,,,
2,11,905,EWR,FLL,-10,0,,,,,
2,11,927,EWR,MCO,-8,0,,,,,
2,11,928,MCO,EWR,-5,0,,,,,
2,11,1043,EWR,PBI,-9,0,,,,,
2,11,1044,PBI,EWR,19,0,,,,,
2,11,1143,EWR,PBI,-10,0,,,,,
2,11,1280,EWR,BOS,-6,0,,,,,
2,11,1289,EWR,SJU,-3,0,,,,,
2,11,1290,SJU,EWR,13,0,,,,,
2,11,1389,EWR,SJU,16,0,,,,,
2,11,1443,EWR,PBI,-8,0,,,,,
2,11,1505,EWR,FLL,-8,0,,,,,
2,11,1511,EWR,RSW,-3,0,,,,,
2,11,1512,RSW,EWR,0,0,,,,,
2,11,1527,EWR,MCO,67,0,51,0,0,0,0
2,11,1606,FLL,EWR,-3,0,,,,,
2,11,1679,BOS,EWR,-8,0,,,,,
2,11,1827,EWR,MCO,-5,0,,,,,
2,11,1944,PBI,EWR,-10,0,,,,,
2,11,1973,EWR,TPA,-4,0,,,,,
2,11,1990,SJU,EWR,-5,0,,,,,
2,11,2006,FLL,EWR,0,0,,,,,
2,11,2028,MCO,EWR,-1,0,,,,,
2,11,2044,PBI,EWR,3,0,,,,,
2,11,2074,TPA,EWR,-1,0,,,,,
2,11,2227,EWR,MCO,4,0,,,,,
2,11,2279,BOS,EWR,-10,0,,,,,
2,11,2280,EWR,BOS,-10,0,,,,,
2,11,2579,BOS,EWR,-10,0,,,,,
2,11,2580,EWR,BOS,-9,0,,,,,
2,11,2828,MCO,EWR,4,0,,,,,
2,11,2905,EWR,RSW,-13,0,,,,,
2,11,2979,BOS,EWR,76,0,12,0,0,0,47
2,11,2980,EWR,BOS,53,0,0,0,0,0,44
2,10,521,EWR,FLL,-2,0,,,,,
2,10,528,FLL,EWR,-3,0,,,,,
2,10,473,EWR,MSY,-3,0,,,,,
2,6,8,SEA,EWR,1,0,,,,,
2,6,11,EWR,SEA,-5,0,,,,,
2,6,14,SEA,EWR,-4,0,,,,,
2,6,31,EWR,SEA,-5,0,,,,,
2,6,53,EWR,PDX,2,0,,,,,
2,6,54,PDX,EWR,-5,0,,,,,
2,6,77,EWR,LAX,-2,0,,,,,
2,6,162,LAX,EWR,-5,0,,,,,
2,6,772,SAN,EWR,3,0,,,,,
2,6,773,EWR,SAN,2,0,,,,,
2,6,783,EWR,SJC,1,0,,,,,
2,6,786,SJC,EWR,6,0,,,,,
2,6,790,SEA,EWR,-3,0,,,,,
2,6,791,EWR,SEA,2,0,0,0,17,0,0
2,6,1156,LAX,EWR,37,0,30,0,0,0,0
2,6,1161,EWR,LAX,-12,0,,,,,
2,6,1165,EWR,LAX,-3,0,,,,,
2,6,1166,LAX,EWR,-5,0,,,,,
2,6,1167,EWR,LAX,12,0,,,,,
2,6,1168,LAX,EWR,-8,0,,,,,
2,6,1174,SFO,EWR,-2,0,,,,,
2,6,1176,SFO,EWR,-14,0,,,,,
2,6,1178,SFO,EWR,-5,0,,,,,
2,6,1182,SFO,EWR,4,0,,,,,
2,6,1183,EWR,SFO,-1,0,,,,,
2,6,1187,EWR,SFO,-12,0,,,,,
2,6,1193,EWR,SFO,-10,0,,,,,
2,6,1195,EWR,SFO,-7,0,,,,,
2,12,4162,STL,EWR,-2,0,,,,,
2,12,4166,GSP,EWR,-8,0,,,,,
2,12,4179,SYR,EWR,-10,0,,,,,
2,12,4231,PVD,EWR,-8,0,,,,,
2,12,4233,EWR,DCA,16,0,0,0,22,0,0
2,12,4234,STL,EWR,4,0,,,,,
2,12,4240,PWM,EWR,-9,0,,,,,
2,12,4241,EWR,PWM,-2,0,0,0,20,0,0
2,5,1774,MCO,TTN,27,0,,,,,
2,5,1777,TTN,MCO,-5,0,,,,,
2,5,872,PBI,TTN,12,0,,,,,
2,5,875,TTN,PBI,13,0,,,,,
2,5,1775,TTN,MCO,-2,0,,,,,
2,5,1820,RSW,TTN,13,0,,,,,
2,5,1823,TTN,RSW,-9,0,,,,,
2,5,869,TTN,BNA,46,0,42,0,41,0,1
2,5,870,BNA,TTN,88,0,9,0,19,0,43
2,5,1776,MCO,TTN,-1,0,,,,,
2,5,2074,FLL,TTN,1,0,,,,,
2,5,2075,TTN,FLL,4,0,,,,,
2,13,3401,CLT,EWR,-3,0,,,,,
2,13,3402,CLT,EWR,-3,0,,,,,
2,13,3403,EWR,OMA,-3,0,0,0,28,0,0
2,13,3406,ATL,EWR,-2,0,,,,,
2,13,3408,CMH,EWR,-10,0,,,,,
2,13,3409,DTW,EWR,-6,0,,,,,
2,13,3410,DTW,EWR,11,0,2,0,6,0,9
2,13,3416,DFW,EWR,48,0,0,0,9,0,48
2,13,3418,EWR,DTW,0,0,,,,,
2,13,3419,EWR,DTW,14,0,14,0,27,0,0
2,13,3420,EWR,DTW,-1,0,,,,,
2,13,3421,EWR,IND,62,0,21,0,0,0,37
2,13,3423,EWR,MSP,-8,0,,,,,
2,13,3424,EWR,MSP,-2,0,,,,,
2,13,3425,EWR,PIT,-3,0,,,,,
2,13,3426,EWR,PIT,-5,0,,,,,
2,13,3427,CLT,EWR,2,0,,,,,
2,13,3428,CMH,EWR,-10,0,,,,,
2,13,3429,EWR,PIT,19,0,,,,,
2,13,3430,EWR,RDU,-8,0,,,,,
2,13,3431,EWR,RDU,-8,0,,,,,
2,13,3432,EWR,RDU,13,0,,,,,
2,13,3434,EWR,CHS,-8,0,,,,,
2,13,3436,DCA,EWR,-2,0,,,,,
2,13,3437,RDU,EWR,-4,0,,,,,
2,13,3444,DFW,EWR,24,0,0,0,0,0,15
2,13,3445,EWR,PIT,65,0,0,0,1,0,65
2,13,3446,ATL,EWR,-6,0,,,,,
2,13,3448,ATL,EWR,17,0,,,,,
2,13,3451,PIT,EWR,-2,0,,,,,
2,13,3452,PIT,EWR,-1,0,,,,,
2,13,3453,PIT,EWR,-11,0,,,,,
2,13,3455,PIT,EWR,109,0,102,0,0,0,0
2,13,3456,EWR,CLT,-4,0,,,,,
2,13,3457,EWR,DCA,-3,0,,,,,
2,13,3462,RDU,EWR,-7,0,,,,,
2,13,3463,EWR,ORF,52,0,33,0,0,0,12
2,13,3465,DFW,EWR,90,0,0,0,0,0,58
2,13,3467,DCA,EWR,53,0,0,0,0,0,43
2,13,3477,AUS,EWR,51,0,0,0,0,0,22
2,13,3479,EWR,ATL,0,0,,,,,
2,13,3487,EWR,CLT,-9,0,,,,,
2,13,3489,EWR,ATL,45,0,29,0,0,0,6
2,13,3491,DTW,EWR,-10,0,,,,,
2,13,3492,EWR,CLT,-3,0,,,,,
2,13,3493,EWR,MCI,9,0,9,0,27,0,0
2,13,3496,EWR,EYW,-5,0,,,,,
2,13,3497,AUS,EWR,39,0,9,0,0,0,9
2,13,3499,EWR,CLT,46,0,4,0,3,0,42
2,13,3500,EWR,SYR,46,0,33,0,0,0,0
2,13,3501,DTW,EWR,-6,0,,,,,
2,13,3502,EWR,SDF,-7,0,,,,,
2,13,3503,EWR,DTW,-7,0,,,,,
2,13,3504,EWR,SDF,-3,0,,,,,
2,13,3509,MCI,EWR,-7,0,,,,,
2,13,3516,EWR,EYW,-8,0,,,,,
2,13,3520,MSP,EWR,-4,0,,,,,
2,13,3521,EWR,MSP,16,0,2,0,0,0,13
2,13,3522,SYR,EWR,0,0,,,,,
2,13,3524,EWR,OMA,-8,0,,,,,
2,13,3526,DTW,EWR,-13,0,,,,,
2,13,3527,EWR,OMA,88,0,18,0,0,0,63
2,13,3528,EYW,EWR,-12,0,,,,,
2,13,3530,EWR,DTW,-6,0,,,,,
2,13,3531,EWR,MSP,-3,0,,,,,
2,13,3532,EWR,OKC,26,0,3,0,24,0,23
2,13,3535,EWR,PWM,6,0,,,,,
2,13,3537,EWR,DTW,-10,0,0,0,17,0,0
2,13,3538,MSP,EWR,19,0,10,0,0,0,8
2,13,3539,EWR,BNA,-7,0,0,0,48,0,0
2,13,3540,EWR,RDU,-4,0,,,,,
2,13,3544,BNA,EWR,63,0,0,0,24,0,40
2,13,3548,MSY,EWR,28,0,,,,,
2,13,3555,EWR,SRQ,11,0,11,0,32,0,0
2,13,3556,EWR,CVG,-5,0,,,,,
2,13,3558,EYW,EWR,-9,0,,,,,
2,13,3565,MCI,EWR,83,0,1,0,0,0,51
2,13,3568,ORF,EWR,-5,0,,,,,
2,13,3570,DFW,EWR,5,0,,,,,
2,13,3571,EWR,MSY,-3,0,0,0,28,0,0
2,13,3573,EWR,ORF,-7,0,,,,,
2,13,3575,EWR,PIT,12,0,11,0,3,0,1
2,13,3582,ORF,EWR,97,0,50,0,0,0,35
2,13,3585,PIT,EWR,44,0,0,0,0,0,41
2,13,3586,DCA,EWR,-3,0,,,,,
2,13,3588,RDU,EWR,1,0,,,,,
2,13,3593,CVG,EWR,-3,0,,,,,
2,13,3598,EWR,DTW,-4,0,,,,,
2,13,3600,OMA,EWR,-1,0,,,,,
2,13,3601,EWR,AUS,-1,0,0,0,33,0,0
2,13,3603,IND,EWR,-3,0,,,,,
2,13,3610,OKC,EWR,-4,0,,,,,
2,13,3616,RDU,EWR,-2,0,,,,,
