DAY_OF_MONTH,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
23,UA,1890,EWR,TPA,-4,0,,,,,
23,UA,1885,EWR,SFO,20,0,,,,,
23,UA,1878,EWR,SFO,-2,0,,,,,
23,UA,1877,EWR,SNA,-3,0,,,,,
23,UA,1877,TPA,EWR,-11,0,,,,,
23,UA,1867,IAH,EWR,1,0,0,0,20,0,0
23,UA,1866,EWR,DFW,-6,0,,,,,
23,UA,1857,EWR,RSW,-8,0,,,,,
23,UA,1849,EWR,ATL,-1,0,,,,,
23,UA,1849,RDU,EWR,-1,0,,,,,
23,UA,1845,EWR,ROC,-7,0,,,,,
23,UA,1841,EWR,PBI,-3,0,,,,,
23,UA,1837,EWR,AUS,11,0,,,,,
23,UA,1827,SAN,EWR,-7,0,,,,,
23,UA,1816,ORD,EWR,-4,0,0,0,69,0,0
23,UA,1814,TPA,EWR,162,0,,,,,
23,UA,1811,IAD,EWR,-1,0,0,0,27,0,0
23,UA,1810,EWR,IAH,-2,0,,,,,
23,UA,1809,MSY,EWR,-4,0,,,,,
23,UA,1803,SJU,EWR,42,0,23,0,0,0,4
23,UA,1796,SFO,EWR,-5,0,,,,,
23,UA,1794,EWR,LAS,11,0,,,,,
23,UA,1790,EWR,FLL,-4,0,,,,,
23,UA,1783,EWR,TPA,107,0,0,0,0,0,92
23,UA,1775,PBI,EWR,-7,0,,,,,
23,UA,1753,EWR,LAS,-6,0,,,,,
23,UA,1748,DFW,EWR,104,0,0,0,87,0,0
23,UA,1738,SFO,EWR,-8,0,,,,,
23,UA,1727,MCO,EWR,0,0,,,,,
23,UA,1708,FLL,EWR,134,0,0,0,77,0,48
23,UA,1676,SFO,EWR,0,0,,,,,
23,UA,1666,EWR,BOS,279,0,0,0,274,0,0
23,UA,1658,SNA,EWR,-7,0,,,,,
23,UA,1649,EWR,RSW,-4,0,,,,,
23,UA,1640,EWR,TPA,-3,0,,,,,
23,UA,1626,ORD,EWR,-6,0,,,,,
23,UA,1611,EWR,ORD,97,0,41,0,0,0,41
23,UA,1601,MCO,EWR,35,0,0,0,41,0,0
23,UA,1600,EWR,LAX,-4,0,0,0,17,0,0
23,UA,1596,EWR,LAS,28,0,,,,,
23,UA,1586,PBI,EWR,-1,0,,,,,
23,UA,1583,LAS,EWR,-6,0,,,,,
23,UA,1582,EWR,TPA,0,0,0,0,15,0,0
23,UA,1562,FLL,EWR,106,0,0,0,101,0,0
23,UA,1552,PHX,EWR,21,0,0,0,71,0,0
23,UA,1551,BOS,EWR,36,0,0,0,35,0,0
23,UA,1551,EWR,PDX,-10,0,,,,,
23,UA,1548,EWR,MCO,-9,0,,,,,
23,UA,1543,EWR,SJU,1,0,,,,,
23,UA,1538,EWR,PBI,-6,0,,,,,
23,UA,1537,LAS,EWR,7,0,,,,,
23,UA,1534,EWR,IAH,-3,0,,,,,
23,UA,1534,RSW,EWR,-7,0,,,,,
23,UA,1527,EWR,MCO,-5,0,,,,,
23,UA,1523,EWR,SJU,-4,0,,,,,
23,UA,1519,EWR,STT,-9,0,,,,,
23,UA,1490,EWR,ATL,-6,0,,,,,
23,UA,1489,EWR,PBI,12,0,,,,,
23,UA,1483,EWR,SFO,-8,0,,,,,
23,UA,1482,STT,EWR,-6,0,,,,,
23,UA,1476,RDU,EWR,56,0,0,0,48,0,0
23,UA,1460,EWR,SRQ,-5,0,,,,,
23,UA,1458,EWR,JAC,-4,0,,,,,
23,UA,1442,BUF,EWR,-11,0,,,,,
23,UA,1417,EWR,MCO,-4,0,,,,,
23,UA,1415,EWR,MIA,-8,0,,,,,
23,UA,1402,SEA,EWR,4,0,0,0,22,0,0
23,UA,1262,EWR,DEN,-9,0,,,,,
23,UA,1257,EWR,SFO,-7,0,,,,,
23,UA,1235,TPA,EWR,-1,0,,,,,
23,UA,1202,BOS,EWR,257,0,0,0,16,0,236
23,UA,1199,BOS,EWR,-3,0,,,,,
23,UA,1183,EWR,RSW,0,0,,,,,
23,UA,1180,EWR,ORD,102,0,0,0,0,0,91
23,UA,1178,MCO,EWR,-6,0,,,,,
23,UA,1173,SJU,EWR,-11,0,,,,,
23,UA,1162,BQN,EWR,2,0,,,,,
23,UA,1162,EWR,MSY,-10,0,,,,,
23,UA,1156,EGE,EWR,12,0,,,,,
23,UA,1149,EWR,MCO,7,0,,,,,
23,UA,1148,EWR,LAX,-3,0,,,,,
23,UA,1129,RSW,EWR,-10,0,,,,,
23,UA,1125,IAH,EWR,129,0,0,0,113,0,16
23,UA,1109,EWR,MIA,-10,0,,,,,
23,UA,1094,PSP,EWR,-1,0,,,,,
23,UA,1078,BOS,EWR,18,0,18,0,2,0,0
23,UA,1076,RSW,EWR,128,0,0,0,104,0,27
23,UA,1075,EWR,SNA,-8,0,,,,,
23,UA,1071,EWR,BQN,-2,0,,,,,
23,UA,1065,MSY,EWR,181,0,0,0,197,0,0
23,UA,1056,EWR,EGE,-7,0,,,,,
23,UA,1050,CLT,EWR,-7,0,,,,,
23,UA,1048,ROC,EWR,139,0,138,0,0,0,0
23,UA,1043,EWR,BUF,-4,0,,,,,
23,UA,1039,EWR,CLT,-7,0,,,,,
23,UA,1003,PHX,EWR,64,0,0,0,69,0,0
23,UA,1001,EWR,MIA,0,0,,,,,
23,UA,994,EWR,CLE,-5,0,,,,,
23,UA,991,EWR,MCO,-4,0,,,,,
23,UA,977,EWR,ORD,14,0,0,0,58,0,14
23,UA,971,EWR,SEA,1,0,,,,,
23,UA,904,AUS,EWR,44,0,0,0,42,0,0
23,UA,897,BNA,EWR,-9,0,,,,,
23,UA,832,EWR,FLL,14,0,,,,,
23,UA,817,AUS,EWR,-13,0,,,,,
23,UA,800,EWR,SFO,5,0,,,,,
23,UA,792,ATL,EWR,140,0,0,0,153,0,0
23,UA,788,EWR,SNA,-6,0,,,,,
23,UA,786,SNA,EWR,84,0,0,0,121,0,0
23,UA,780,ORD,EWR,104,0,0,0,168,0,0
23,UA,758,EWR,LAX,1,0,,,,,
23,UA,755,EWR,ORD,-10,0,,,,,
23,UA,753,SFO,EWR,-3,0,0,0,15,0,0
23,UA,751,SAN,EWR,-1,0,,,,,
23,UA,749,DEN,EWR,96,0,56,0,0,0,17
23,UA,748,IAH,EWR,57,0,0,0,42,0,0
23,UA,743,EWR,ORD,32,0,32,0,0,0,0
23,UA,730,EWR,MCO,-6,0,,,,,
23,UA,723,PBI,EWR,-3,0,,,,,
23,UA,711,EWR,FLL,14,0,,,,,
23,UA,704,IAH,EWR,-8,0,0,0,19,0,0
23,UA,703,EWR,LAX,4,0,,,,,
23,UA,700,BOS,EWR,-5,0,,,,,
23,UA,699,EWR,SAN,-5,0,,,,,
23,UA,697,MIA,EWR,-9,0,,,,,
23,UA,687,EWR,IAH,-1,0,,,,,
23,UA,674,ATL,EWR,119,0,0,0,134,0,0
23,UA,673,EWR,MSY,82,0,3,0,0,0,65
23,UA,671,EWR,CHS,3,0,,,,,
23,UA,665,EWR,LAS,-1,0,,,,,
23,UA,665,IAH,EWR,43,0,0,0,55,0,0
23,UA,663,EWR,IAH,4,0,,,,,
23,UA,645,JAX,EWR,26,0,0,0,17,0,0
23,UA,642,LAX,EWR,-5,0,,,,,
23,UA,636,ORD,EWR,-3,0,,,,,
23,UA,627,DEN,EWR,71,0,71,0,1,0,0
23,UA,625,EWR,MCO,-6,0,,,,,
23,UA,614,EWR,LAS,4,0,,,,,
23,UA,609,ORD,EWR,-7,0,0,0,79,0,0
23,UA,602,EWR,SLC,4,0,,,,,
23,UA,601,TPA,EWR,58,0,0,0,56,0,0
23,UA,600,EWR,LAX,-3,0,,,,,
23,UA,600,PBI,EWR,156,0,0,0,137,0,0
23,UA,581,EWR,PHX,-3,0,,,,,
23,UA,577,SFO,EWR,-4,0,,,,,
23,UA,576,DEN,EWR,0,0,0,0,30,0,0
23,UA,568,EWR,ATL,-3,0,,,,,
23,UA,558,MCO,EWR,40,0,0,0,42,0,0
23,UA,557,IAH,EWR,10,0,10,0,15,0,0
23,UA,548,LAS,EWR,-6,0,,,,,
23,UA,537,EWR,SAN,-4,0,,,,,
23,UA,535,SFO,EWR,61,0,0,0,57,0,0
23,UA,526,SRQ,EWR,169,0,,,,,
23,UA,522,EWR,PBI,92,0,14,0,0,0,66
23,UA,516,EWR,ORD,-1,0,,,,,
23,UA,513,DEN,EWR,54,0,0,0,62,0,0
23,UA,510,LAX,EWR,35,0,0,0,25,0,0
23,UA,508,EWR,IAH,-4,0,,,,,
23,UA,503,SFO,EWR,11,0,,,,,
23,UA,497,EWR,SFO,-4,0,,,,,
23,UA,496,ATL,EWR,36,0,0,0,30,0,0
23,UA,485,EWR,DEN,5,0,,,,,
23,UA,475,EWR,ATL,-2,0,,,,,
23,UA,470,EWR,JAX,-4,0,,,,,
23,UA,446,MCO,EWR,-5,0,,,,,
23,UA,443,IAH,EWR,56,0,0,0,43,0,0
23,UA,441,EWR,DFW,34,0,4,0,0,0,23
23,UA,434,EWR,MCO,-4,0,,,,,
23,UA,426,EWR,ORD,-2,0,0,0,20,0,0
23,UA,425,EWR,RDU,-11,0,,,,,
23,UA,421,EWR,BOS,54,0,0,0,130,0,0
23,UA,415,LAX,EWR,-8,0,,,,,
23,UA,413,EWR,DFW,-3,0,,,,,
23,UA,410,ATL,EWR,15,0,0,0,22,0,0
23,UA,408,IAH,EWR,-2,0,,,,,
23,UA,400,EWR,BTV,0,0,,,,,
23,UA,375,DFW,EWR,115,0,0,0,126,0,0
23,UA,363,EWR,HNL,-8,0,,,,,
23,UA,362,HNL,EWR,-9,0,,,,,
23,UA,355,EWR,IAH,75,0,6,0,0,0,50
23,UA,353,MIA,EWR,25,0,0,0,32,0,0
23,UA,349,SFO,EWR,10,0,,,,,
23,UA,343,EWR,PBI,8,0,,,,,
23,UA,341,EWR,IAH,88,0,12,0,0,0,56
23,UA,331,DEN,EWR,82,0,0,0,84,0,0
23,UA,327,BZN,EWR,7,0,0,0,18,0,0
23,UA,318,EWR,FLL,110,0,0,0,0,0,92
23,UA,314,DEN,EWR,4,0,,,,,
23,UA,307,EWR,SFO,-7,0,,,,,
23,UA,282,EWR,DEN,-6,0,,,,,
23,UA,279,MCO,EWR,3,0,,,,,
23,UA,278,SEA,EWR,-9,0,,,,,
23,UA,275,EWR,LAX,8,0,,,,,
23,UA,271,EWR,BNA,151,0,14,0,0,0,121
23,UA,259,TPA,EWR,-6,0,,,,,
23,UA,247,LAX,EWR,-12,0,0,0,25,0,0
23,UA,230,EWR,PHX,-12,0,,,,,
23,UA,230,ORD,EWR,8,0,8,0,28,0,0
24,9E,3423,CVG,EWR,237,0,0,0,216,0,0
24,9E,3423,EWR,CVG,220,0,4,0,7,0,216
24,9E,3425,EWR,CVG,163,0,0,0,0,0,163
24,9E,3429,CVG,EWR,-5,0,,,,,
24,9E,3429,EWR,CVG,-9,0,,,,,
24,G4,1232,AVL,EWR,-13,0,,,,,
24,G4,1233,EWR,AVL,-17,0,0,0,16,0,0
24,B6,6,FLL,EWR,,1,,,,,
24,B6,27,EWR,MCO,-4,0,,,,,
24,B6,28,MCO,EWR,64,0,0,23,0,0,8
24,B6,127,EWR,MCO,,1,,,,,
24,B6,128,MCO,EWR,,1,,,,,
24,B6,205,EWR,FLL,-9,0,0,0,53,0,0
24,B6,227,EWR,MCO,127,0,22,0,0,0,96
24,B6,244,PBI,EWR,-10,0,,,,,
24,B6,305,EWR,FLL,-7,0,0,0,51,0,0
24,B6,306,FLL,EWR,-6,0,,,,,
24,B6,428,MCO,EWR,67,0,0,0,9,0,35
24,B6,543,EWR,PBI,,1,,,,,
24,B6,573,EWR,TPA,-14,0,0,0,28,0,0
24,B6,574,TPA,EWR,18,0,,,,,
24,B6,643,EWR,PBI,-5,0,0,0,39,0,0
24,B6,644,PBI,EWR,-8,0,,,,,
24,B6,705,EWR,FLL,,1,,,,,
24,B6,706,FLL,EWR,230,0,0,0,195,0,0
24,B6,811,EWR,RSW,-12,0,,,,,
24,B6,812,RSW,EWR,21,0,,,,,
24,B6,905,EWR,FLL,-12,0,,,,,
24,B6,927,EWR,MCO,-8,0,0,0,24,0,0
24,B6,928,MCO,EWR,69,0,0,0,80,0,53
24,B6,1043,EWR,PBI,138,0,125,0,28,0,13
24,B6,1044,PBI,EWR,,1,,,,,
24,B6,1143,EWR,PBI,-12,0,,,,,
24,B6,1280,EWR,BOS,-12,0,,,,,
24,B6,1289,EWR,SJU,-8,0,,,,,
24,B6,1290,SJU,EWR,-6,0,,,,,
24,B6,1389,EWR,SJU,102,0,91,0,0,0,3
24,B6,1505,EWR,FLL,-8,0,0,0,61,0,0
24,B6,1511,EWR,RSW,24,0,20,0,0,0,0
24,B6,1512,RSW,EWR,68,0,0,0,31,0,13
24,B6,1527,EWR,MCO,38,0,12,0,5,0,26
24,B6,1606,FLL,EWR,83,0,0,0,30,0,34
24,B6,1679,BOS,EWR,136,1,,,,,
24,B6,1827,EWR,MCO,55,0,55,0,13,0,0
24,B6,1944,PBI,EWR,198,0,0,0,10,0,165
24,B6,1973,EWR,TPA,-5,0,,,,,
24,B6,1990,SJU,EWR,-4,0,,,,,
24,B6,2006,FLL,EWR,0,0,,,,,
24,B6,2028,MCO,EWR,146,0,0,125,0,0,12
24,B6,2074,TPA,EWR,50,0,0,0,17,0,0
24,B6,2279,BOS,EWR,30,0,30,0,30,0,0
24,B6,2280,EWR,BOS,48,0,0,0,28,0,48
24,B6,2380,EWR,BOS,54,0,4,0,51,0,50
24,B6,2479,BOS,EWR,30,0,0,0,25,0,30
24,B6,2579,BOS,EWR,,1,,,,,
24,B6,2580,EWR,BOS,,1,,,,,
24,B6,2679,BOS,EWR,81,0,7,0,0,0,71
24,B6,2680,EWR,BOS,68,0,0,0,7,0,68
24,B6,2828,MCO,EWR,12,0,,,,,
24,B6,2905,EWR,RSW,-6,0,,,,,
24,NK,703,EWR,IAH,-10,0,,,,,
24,NK,712,IAH,EWR,-3,0,,,,,
24,NK,760,LAS,EWR,-5,0,,,,,
24,NK,936,RSW,ACY,-12,0,,,,,
24,NK,938,RSW,ACY,95,0,0,0,0,0,81
24,NK,943,ACY,RSW,-7,0,,,,,
24,NK,945,ACY,RSW,-11,0,,,,,
24,NK,993,EWR,LAS,0,0,,,,,
24,NK,1130,MCO,EWR,-5,0,,,,,
24,NK,1148,EWR,ATL,16,0,16,0,48,0,0
24,NK,1150,MSY,EWR,7,0,,,,,
24,NK,1159,EWR,MCO,117,0,0,0,138,0,0
24,NK,1165,ATL,EWR,171,0,0,0,168,0,0
24,NK,138,MCO,ACY,-6,0,,,,,
24,NK,139,EWR,MCO,-7,0,,,,,
24,NK,140,MCO,EWR,214,0,0,0,191,0,0
24,NK,149,EWR,MCO,-9,0,0,0,18,0,0
24,NK,150,MCO,EWR,126,0,0,0,94,0,0
24,NK,151,ACY,PBI,-8,0,,,,,
24,NK,152,PBI,ACY,-1,0,,,,,
24,NK,1520,FLL,EWR,-5,0,,,,,
24,NK,1529,EWR,FLL,159,0,5,0,163,0,0
24,NK,218,FLL,ACY,-2,0,,,,,
24,NK,235,ACY,FLL,8,0,8,0,42,0,0
24,NK,259,ACY,FLL,-7,0,,,,,
24,NK,262,FLL,ACY,74,0,0,0,95,0,0
24,NK,265,ACY,FLL,-10,0,,,,,
24,NK,268,FLL,ACY,-1,0,,,,,
24,NK,303,ACY,MCO,85,0,0,0,74,0,0
24,NK,304,MCO,ACY,63,0,0,0,42,0,0
24,NK,311,ACY,MCO,-10,0,,,,,
24,NK,341,ACY,TPA,-8,0,,,,,
24,NK,348,TPA,ACY,-10,0,,,,,
24,NK,350,MYR,ACY,103,0,0,0,102,0,0
24,NK,379,ACY,MYR,-13,0,,,,,
24,9E,5255,EWR,MSP,147,0,2,0,0,0,116
24,9E,5314,MSP,EWR,187,0,0,0,143,0,27
24,9E,5318,EWR,MSP,-1,0,,,,,
24,9E,5318,MSP,EWR,0,0,,,,,
24,9E,5510,CVG,EWR,138,0,0,0,141,0,4
24,AA,714,CLT,EWR,137,0,0,0,74,0,31
24,AA,714,EWR,CLT,102,0,2,0,0,0,90
24,AA,745,CLT,EWR,4,0,,,,,
24,AA,833,CLT,EWR,-1,0,,,,,
24,AA,833,EWR,CLT,-7,0,,,,,
24,AA,868,EWR,CLT,8,0,,,,,
24,AA,200,EWR,ORD,82,0,2,0,0,0,64
24,AA,200,ORD,EWR,40,0,0,31,46,0,9
24,AA,229,CLT,EWR,155,0,0,0,166,0,0
24,AA,230,EWR,PHX,121,0,0,0,0,0,106
24,AA,299,DFW,EWR,11,0,,,,,
24,AA,309,ORD,EWR,-8,0,,,,,
24,AA,322,MIA,EWR,24,0,0,0,25,0,1
24,AA,1333,EWR,PHX,-2,0,,,,,
24,AA,1354,ORD,EWR,113,0,16,0,6,0,97
24,AA,1382,DFW,EWR,-3,0,,,,,
24,AA,1382,EWR,DFW,-6,0,,,,,
24,MQ,3990,EWR,ORD,,1,,,,,
24,MQ,3990,ORD,EWR,,1,,,,,
24,UA,2429,EWR,DEN,83,0,9,0,0,0,55
24,UA,2418,LAX,EWR,80,0,0,0,96,0,0
24,UA,2417,PDX,EWR,-1,0,,,,,
24,UA,2415,EWR,PDX,-7,0,,,,,
24,UA,2411,EWR,PSP,-2,0,,,,,
24,UA,2406,EWR,FLL,-4,0,0,0,17,0,0
24,UA,2398,EWR,FLL,-2,0,,,,,
24,UA,2394,BOS,EWR,-1,0,,,,,
24,UA,2394,EWR,LAX,5,0,,,,,
24,UA,2391,SLC,EWR,125,0,0,0,102,0,0
24,UA,2379,EWR,SAN,-12,0,,,,,
24,UA,2356,EWR,MIA,-2,0,0,0,71,0,0
24,UA,2342,RDU,EWR,133,0,0,0,125,0,0
24,UA,2340,PIT,EWR,,1,,,,,
24,UA,2337,LAS,EWR,165,0,0,0,195,0,0
24,UA,2336,FLL,EWR,181,0,0,0,7,0,133
24,UA,2335,FLL,EWR,472,0,12,0,0,0,422
24,UA,2334,FLL,EWR,249,0,0,0,270,0,0
24,UA,2333,EWR,RDU,3,0,,,,,
24,UA,2332,EWR,RDU,34,0,7,0,12,0,27
24,UA,2329,EWR,PIT,,1,,,,,
24,UA,2328,EWR,MSY,175,0,0,0,10,0,175
24,UA,2323,EWR,BOS,107,0,0,0,5,0,95
24,UA,2322,EWR,BOS,145,0,0,0,146,0,0
24,UA,2321,EWR,BOS,0,0,0,0,38,0,0
24,UA,2320,EWR,BOS,158,0,0,0,37,0,158
24,UA,2319,EWR,BNA,-5,0,,,,,
24,UA,2317,EWR,AUS,-5,0,,,,,
24,UA,2316,EWR,AUS,-7,0,,,,,
24,UA,2313,DFW,EWR,3,0,,,,,
24,UA,2312,CHS,EWR,-19,0,,,,,
24,UA,2302,EWR,BZN,0,0,,,,,
24,UA,2297,ORD,EWR,195,0,0,0,180,0,0
24,UA,2294,EWR,BOS,-7,0,,,,,
24,UA,2275,EWR,RSW,100,0,5,0,0,0,80
24,UA,2275,FLL,EWR,2,0,,,,,
24,UA,2258,BTV,EWR,38,0,4,0,0,0,12
24,UA,2250,IAD,EWR,-3,0,,,,,
24,UA,2248,PDX,EWR,-10,0,,,,,
24,UA,2239,SFO,EWR,40,0,0,0,50,0,0
24,UA,2224,LAX,EWR,0,0,,,,,
24,UA,2216,EWR,DEN,-4,0,0,0,28,0,0
24,UA,2213,JAC,EWR,201,0,0,0,190,0,0
24,UA,2198,RSW,EWR,1,0,,,,,
24,UA,2193,ORD,EWR,11,0,,,,,
24,UA,2165,BOS,EWR,-1,0,,,,,
24,UA,2163,SAN,EWR,81,0,0,0,74,0,0
24,UA,2151,EWR,SEA,208,0,13,0,0,0,141
24,UA,2143,CLE,EWR,-8,0,,,,,
24,UA,2133,LAS,EWR,-1,0,,,,,
24,UA,2130,PBI,EWR,214,0,0,0,222,0,9
24,UA,2126,RDU,EWR,-4,0,,,,,
24,UA,2124,EWR,CLE,158,0,0,0,0,0,156
24,UA,2117,LAX,EWR,91,0,0,0,64,0,0
24,UA,2077,BOS,EWR,-8,0,,,,,
24,UA,2062,EWR,BOS,-5,0,,,,,
24,UA,2047,BOS,EWR,127,0,0,0,0,0,115
24,UA,2045,EWR,BOS,21,0,0,0,67,0,0
24,UA,2044,SFO,EWR,0,0,,,,,
24,UA,2041,EWR,DEN,-4,0,,,,,
24,UA,2037,EWR,IAH,8,0,,,,,
24,UA,2036,EWR,PBI,252,0,6,0,11,0,246
24,UA,2035,LAX,EWR,29,0,,,,,
24,UA,2032,MCO,EWR,-1,0,,,,,
24,UA,2029,MCO,EWR,25,0,,,,,
24,UA,2025,AUS,EWR,12,0,,,,,
24,UA,2015,EWR,ORD,57,0,23,0,3,0,34
24,UA,2007,MSY,EWR,-9,0,,,,,
24,UA,2006,EWR,SFO,-4,0,,,,,
24,UA,2001,EWR,ORD,-5,0,,,,,
24,UA,1995,ORD,EWR,-5,0,0,0,51,0,0
24,UA,1993,MIA,EWR,-8,0,,,,,
24,UA,1992,EWR,IAD,240,0,13,0,0,0,218
24,UA,1991,EWR,SFO,0,0,,,,,
24,UA,1983,EWR,TPA,32,0,32,0,19,0,0
24,UA,1980,MCO,EWR,-1,0,,,,,
24,UA,1978,EWR,SFO,0,0,,,,,
24,UA,1978,FLL,EWR,-6,0,,,,,
24,UA,1976,PHX,EWR,-9,0,,,,,
24,UA,1974,MIA,EWR,112,0,0,0,48,0,30
24,UA,1960,EWR,LAX,51,0,,,,,
24,UA,1959,MIA,EWR,257,0,0,0,247,0,0
24,UA,1935,PBI,EWR,169,0,0,0,37,0,140
24,UA,1929,EWR,PHX,29,0,,,,,
24,UA,1923,EWR,MIA,98,0,9,0,10,0,89
24,UA,1923,SNA,EWR,-9,0,,,,,
24,UA,1890,EWR,TPA,-11,0,,,,,
24,UA,1885,EWR,SFO,28,0,,,,,
24,UA,1878,EWR,SFO,-1,0,,,,,
24,UA,1877,EWR,SNA,-6,0,,,,,
24,UA,1877,TPA,EWR,-14,0,,,,,
24,UA,1867,IAH,EWR,-2,0,,,,,
24,UA,1866,EWR,DFW,-9,0,,,,,
24,UA,1857,EWR,RSW,-5,0,,,,,
24,UA,1849,EWR,ATL,-8,0,0,0,16,0,0
24,UA,1849,RDU,EWR,2,0,,,,,
24,UA,1841,EWR,PBI,21,0,5,0,0,0,15
24,UA,1837,EWR,AUS,57,0,0,0,0,0,44
24,UA,1827,SAN,EWR,0,0,,,,,
24,UA,1816,ORD,EWR,4,0,,,,,
24,UA,1814,TPA,EWR,103,0,0,0,80,0,0
24,UA,1811,IAD,EWR,205,0,0,0,180,0,0
24,UA,1810,EWR,IAH,-5,0,0,0,20,0,0
24,UA,1809,MSY,EWR,-8,0,,,,,
24,UA,1803,SJU,EWR,-5,0,,,,,
24,UA,1796,SFO,EWR,0,0,,,,,
24,UA,1794,EWR,LAS,-8,0,,,,,
24,UA,1790,EWR,FLL,155,0,2,0,32,0,153
24,UA,1784,EWR,MCO,-1,0,,,,,
24,UA,1783,EWR,TPA,-4,0,,,,,
24,UA,1775,PBI,EWR,-11,0,,,,,
24,UA,1753,EWR,LAS,-2,0,,,,,
24,UA,1748,DFW,EWR,105,0,0,0,93,0,0
24,UA,1738,SFO,EWR,13,0,,,,,
24,UA,1727,MCO,EWR,30,0,30,0,15,0,0
24,UA,1708,FLL,EWR,225,0,0,0,133,0,55
24,UA,1676,SFO,EWR,102,0,0,0,87,0,0
24,UA,1666,EWR,BOS,135,0,0,0,115,0,25
24,UA,1658,SNA,EWR,0,0,,,,,
24,UA,1649,EWR,RSW,1,0,0,0,23,0,0
24,UA,1640,EWR,TPA,81,0,19,0,12,0,62
24,UA,1626,ORD,EWR,-3,0,,,,,
24,UA,1611,EWR,ORD,96,0,8,0,0,0,88
24,UA,1601,MCO,EWR,145,0,0,0,111,0,0
24,UA,1600,EWR,LAX,-8,0,,,,,
24,UA,1596,EWR,LAS,260,0,9,0,0,0,220
24,UA,1586,PBI,EWR,512,0,0,0,6,0,469
24,UA,1583,LAS,EWR,-3,0,,,,,
24,UA,1582,EWR,TPA,46,0,0,0,18,0,46
24,UA,1562,FLL,EWR,225,0,0,0,258,0,0
24,UA,1552,PHX,EWR,223,0,0,0,208,0,0
24,UA,1551,BOS,EWR,166,0,0,0,167,0,0
24,UA,1551,EWR,PDX,-9,0,,,,,
24,UA,1548,EWR,MCO,27,0,0,0,26,0,27
24,UA,1543,EWR,SJU,3,0,,,,,
24,UA,1538,EWR,PBI,150,0,8,0,0,0,139
24,UA,1537,LAS,EWR,56,0,0,0,57,0,0
24,UA,1534,EWR,IAH,-5,0,,,,,
24,UA,1534,RSW,EWR,287,0,0,0,19,0,285
24,UA,1527,EWR,MCO,-7,0,,,,,
24,UA,1523,EWR,SJU,4,0,,,,,
24,UA,1519,EWR,STT,-7,0,,,,,
24,UA,1490,EWR,ATL,171,0,169,0,0,0,0
24,UA,1489,EWR,PBI,-6,0,0,0,16,0,0
24,UA,1483,EWR,SFO,-3,0,,,,,
24,UA,1482,STT,EWR,0,0,,,,,
24,UA,1476,RDU,EWR,181,0,0,0,164,0,0
24,UA,1460,EWR,SRQ,-3,0,,,,,
24,UA,1458,EWR,JAC,9,0,,,,,
24,UA,1442,BUF,EWR,-2,0,,,,,
24,UA,1417,EWR,MCO,-2,0,,,,,
24,UA,1415,EWR,MIA,7,0,7,0,51,0,0
24,UA,1402,SEA,EWR,261,0,0,0,63,0,179
24,UA,1290,EWR,FLL,-1,0,0,0,23,0,0
24,UA,1262,EWR,DEN,-8,0,,,,,
24,UA,1257,EWR,SFO,171,0,3,0,0,0,121
24,UA,1235,TPA,EWR,177,0,0,0,153,0,0
24,UA,1202,BOS,EWR,120,0,0,0,12,0,98
24,UA,1199,BOS,EWR,149,0,0,0,110,0,149
24,UA,1183,EWR,RSW,-7,0,,,,,
24,UA,1180,EWR,ORD,146,0,0,0,0,0,131
24,UA,1178,MCO,EWR,-8,0,,,,,
24,UA,1173,SJU,EWR,-3,0,0,0,23,0,0
24,UA,1162,BQN,EWR,12,0,,,,,
24,UA,1162,EWR,MSY,-8,0,,,,,
24,UA,1156,EGE,EWR,49,0,0,0,42,0,0
24,UA,1149,EWR,MCO,-4,0,,,,,
24,UA,1148,EWR,LAX,0,0,,,,,
24,UA,1129,RSW,EWR,-14,0,,,,,
24,UA,1125,IAH,EWR,28,0,0,0,32,0,0
24,UA,1109,EWR,MIA,12,0,12,0,20,0,0
24,UA,1094,PSP,EWR,-13,0,,,,,
24,UA,1078,BOS,EWR,-6,0,,,,,
24,UA,1076,RSW,EWR,31,0,,,,,
24,UA,1075,EWR,SNA,-7,0,,,,,
24,UA,1071,EWR,BQN,44,0,8,0,14,0,36
24,UA,1065,MSY,EWR,127,0,0,0,100,0,0
24,UA,1056,EWR,EGE,-7,0,,,,,
24,UA,1050,CLT,EWR,-3,0,,,,,
24,UA,1003,PHX,EWR,92,0,0,0,93,0,0
24,UA,1001,EWR,MIA,44,0,7,0,0,0,36
24,UA,994,EWR,CLE,-6,0,,,,,
24,UA,991,EWR,MCO,46,0,0,0,4,0,37
24,UA,977,EWR,ORD,-5,0,,,,,
24,UA,971,EWR,SEA,224,0,206,0,0,0,0
24,UA,904,AUS,EWR,101,0,0,0,107,0,0
24,UA,897,BNA,EWR,-12,0,,,,,
24,UA,832,EWR,FLL,24,0,24,0,90,0,0
24,UA,817,AUS,EWR,-17,0,,,,,
24,UA,800,EWR,SFO,5,0,,,,,
24,UA,792,ATL,EWR,131,0,0,0,54,0,88
24,UA,788,EWR,SNA,-10,0,,,,,
24,UA,786,SNA,EWR,-3,0,,,,,
