DAY_OF_MONTH,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY
11,14,212,SFO,EWR,-7
11,14,213,SFO,EWR,69
11,14,224,ATL,EWR,-13
11,14,233,SFO,EWR,2
11,14,239,FLL,EWR,-10
11,14,247,LAX,EWR,-4
11,14,275,EWR,LAX,-4
11,14,280,EWR,SEA,-2
11,14,282,EWR,DEN,2
11,14,302,ATL,EWR,2
11,14,308,EWR,ORD,20
11,14,314,DEN,EWR,4
11,14,330,ORD,EWR,-3
11,14,331,DEN,EWR,-1
11,14,336,LAS,EWR,-4
11,14,341,EWR,IAH,-9
11,14,343,BOS,EWR,-4
11,14,343,EWR,PBI,-3
11,14,346,EWR,FLL,2
11,14,356,ATL,EWR,-4
11,14,362,IAH,EWR,-8
11,14,375,EWR,PBI,1
11,14,385,EWR,IAH,1
11,14,385,ORD,EWR,6
11,14,414,SFO,EWR,1
11,14,418,EWR,SFO,26
11,14,421,ATL,EWR,-3
11,14,434,EWR,MCO,68
11,14,436,ORD,EWR,0
11,14,443,SFO,EWR,39
11,14,475,EWR,ATL,-2
11,14,485,EWR,DEN,29
11,14,485,ORD,EWR,0
11,14,488,LAX,EWR,-2
11,14,490,EWR,DFW,-2
11,14,507,TPA,EWR,-14
11,14,508,EWR,IAH,-2
11,14,523,EWR,DEN,-6
11,14,524,LAS,EWR,1
11,14,535,SFO,EWR,22
11,14,548,LAS,EWR,-12
11,14,557,IAH,EWR,-2
11,14,568,EWR,ATL,23
11,14,577,SFO,EWR,-2
11,14,581,EWR,PHX,-4
11,14,602,EWR,BOS,-4
11,14,607,BOS,EWR,-1
11,14,607,EWR,ATL,-2
11,14,613,ORD,EWR,5
11,14,636,ORD,EWR,14
11,14,637,EWR,SFO,-9
11,14,642,LAX,EWR,66
11,14,646,EWR,TPA,-2
11,14,663,EWR,IAH,4
11,14,665,IAH,EWR,100
11,14,674,ATL,EWR,7
11,14,677,EWR,DFW,-6
11,14,687,EWR,IAH,42
11,14,699,EWR,FLL,-3
11,14,700,BOS,EWR,-5
11,14,703,EWR,LAX,-1
11,14,704,IAH,EWR,-5
11,14,715,FLL,EWR,-3
11,14,730,EWR,MCO,-3
11,14,743,EWR,ORD,20
11,14,749,DEN,EWR,6
11,14,751,EWR,LAX,-3
11,14,751,SAN,EWR,-8
11,14,754,MSP,EWR,-1
11,14,755,EWR,ORD,-6
11,14,760,EWR,ORD,11
11,14,800,EWR,SFO,0
11,14,813,IAH,EWR,1
11,14,848,RDU,EWR,-5
11,14,897,BNA,EWR,-7
11,14,912,EWR,SFO,51
11,14,912,RSW,EWR,-6
11,14,936,IAH,EWR,0
11,14,970,EWR,IAH,-3
11,14,977,EWR,ORD,-7
11,14,991,EWR,MCO,0
11,14,994,EWR,BOS,0
11,14,994,SFO,EWR,85
11,14,1003,LAS,EWR,-9
11,14,1029,DEN,EWR,-9
11,14,1037,EWR,LAX,56
11,14,1044,DFW,EWR,-1
11,14,1044,EWR,SNA,-5
11,14,1050,CLE,EWR,-8
11,14,1054,ORD,EWR,12
11,14,1058,ATL,EWR,-3
11,14,1062,TPA,EWR,-4
11,14,1070,SFO,EWR,2
11,14,1071,EWR,BQN,-5
11,14,1072,JAX,EWR,-10
11,14,1075,EWR,SNA,-1
11,14,1075,LAS,EWR,-2
11,14,1078,BOS,EWR,-7
11,14,1078,EWR,IAH,-1
11,14,1081,EWR,BDL,-4
11,14,1082,EGE,EWR,14
11,14,1105,EWR,MIA,-3
11,14,1115,EWR,LAS,-1
11,14,1123,EWR,BNA,7
11,14,1124,EWR,MSP,3
11,14,1125,IAH,EWR,0
11,14,1135,EWR,MCO,0
11,14,1149,EWR,MCO,-3
11,14,1150,SAN,EWR,-7
11,14,1162,BQN,EWR,29
11,14,1162,EWR,RDU,-3
11,14,1164,FLL,EWR,-11
11,14,1165,EWR,LAX,37
11,14,1173,SJU,EWR,34
11,14,1180,EWR,ORD,-2
11,14,1183,EWR,LAX,397
11,14,1202,BOS,EWR,-2
11,14,1202,EWR,BOS,7
11,14,1209,EWR,SLC,-1
11,14,1235,EWR,SRQ,-5
11,14,1241,EWR,LAX,-3
11,14,1244,MIA,EWR,-6
11,14,1248,EWR,ORD,-1
11,14,1259,EWR,TPA,0
11,14,1265,MIA,EWR,-5
11,14,1298,PBI,EWR,155
11,14,1405,EWR,PBI,-6
11,14,1415,EWR,MIA,-1
11,14,1416,LAX,EWR,6
11,14,1422,EWR,BOS,2
11,14,1463,SRQ,EWR,-20
11,14,1464,EWR,BOS,-5
11,14,1469,EWR,BOS,-4
11,14,1472,EWR,JAX,-3
11,14,1481,EWR,RSW,-2
11,14,1482,EWR,IAH,2
11,14,1482,STT,EWR,40
11,14,1483,EWR,SFO,10
11,14,1493,BOS,EWR,-11
11,14,1493,EWR,LAX,-4
11,14,1504,PBI,EWR,-4
11,14,1519,EWR,STT,6
11,14,1523,BDL,EWR,0
11,14,1523,EWR,SJU,17
11,14,1527,EWR,MCO,-2
11,14,1527,MIA,EWR,14
11,14,1530,MCO,EWR,-3
11,14,1534,EWR,IAH,33
11,14,1538,EWR,PBI,11
11,14,1539,EWR,CLE,7
11,14,1543,EWR,SJU,73
11,14,1545,BOS,EWR,-4
11,14,1551,BOS,EWR,2
11,14,1552,EWR,PBI,-1
11,14,1552,PHX,EWR,-5
11,14,1554,EWR,SFO,-4
11,14,1555,RSW,EWR,-4
11,14,1563,EWR,MSY,-3
11,14,1579,TPA,EWR,-1
11,14,1583,EWR,LAS,-1
11,14,1591,EWR,DEN,0
11,14,1593,EWR,SAN,-2
11,14,1596,EWR,LAS,3
11,14,1600,PHX,EWR,-4
11,14,1601,MCO,EWR,-11
11,14,1611,EWR,PHX,22
11,14,1611,ORD,EWR,-2
11,14,1612,TPA,EWR,-9
11,14,1614,MIA,EWR,-1
11,14,1621,EWR,SAN,1
11,14,1626,ORD,EWR,1
11,14,1631,TPA,EWR,-4
11,14,1633,EWR,PBI,-5
11,14,1640,EWR,TPA,-3
11,14,1640,LAX,EWR,-9
11,14,1658,SNA,EWR,-9
11,14,1666,EWR,BOS,-3
11,14,1666,IAH,EWR,21
11,14,1682,SFO,EWR,-1
11,14,1690,RSW,EWR,-9
11,14,1695,SEA,EWR,-2
11,14,1696,EWR,SEA,0
11,14,1746,EWR,FLL,41
11,14,1760,PDX,EWR,105
11,14,1766,EWR,CLE,-6
11,14,1771,DEN,EWR,-7
11,14,1773,PBI,EWR,-6
11,14,1774,DEN,EWR,-8
11,14,1774,EWR,FLL,-6
11,14,1775,EWR,BOS,-1
11,14,1775,MCO,EWR,4
11,14,1788,EWR,MCO,-3
11,14,1790,EWR,FLL,-2
11,14,1794,EWR,LAS,-1
11,14,1796,SFO,EWR,35
11,14,1803,EWR,ORD,18
11,14,1803,SJU,EWR,15
11,14,1807,LAX,EWR,-7
11,14,1810,EWR,IAH,-3
11,14,1818,EWR,ORD,0
11,14,1821,EWR,DEN,1
11,14,1823,RDU,EWR,-10
11,14,1827,EWR,SAN,-5
11,14,1834,DFW,EWR,1
11,14,1849,EWR,ATL,0
11,14,1849,RDU,EWR,-6
11,14,1857,EWR,RSW,8
11,14,1861,PBI,EWR,-9
11,14,1865,EWR,EGE,4
11,14,1866,EWR,DFW,-6
11,14,1867,IAH,EWR,2
11,14,1871,EWR,LAX,2
11,14,1878,EWR,MIA,2
11,14,1882,LAX,EWR,12
11,14,1885,EWR,SFO,-2
11,14,1890,EWR,TPA,5
11,14,1898,EWR,CLE,45
11,14,1898,PBI,EWR,-4
11,14,1908,PBI,EWR,-9
11,14,1909,EWR,LAS,6
11,14,1913,EWR,LAX,1
11,14,1920,EWR,SFO,8
11,14,1922,MCO,EWR,-1
11,14,1923,EWR,MIA,3
11,14,1923,SNA,EWR,-7
11,14,1927,DFW,EWR,-3
11,14,1928,BOS,EWR,67
11,14,1929,EWR,PHX,-1
11,14,1929,SEA,EWR,21
11,14,1935,PBI,EWR,-8
11,14,1946,BOS,EWR,-1
11,14,1959,ORD,EWR,-7
11,14,1960,LAX,EWR,-1
11,14,1961,EWR,DEN,-4
11,14,1961,LAX,EWR,-6
11,14,1970,EWR,ATL,-1
11,14,1972,IAD,EWR,0
11,14,1974,MIA,EWR,4
11,14,1976,PHX,EWR,8
11,14,1979,IAH,EWR,-5
11,14,1980,MCO,EWR,-8
11,14,1983,EWR,TPA,-3
11,14,1985,FLL,EWR,-5
11,14,1986,DFW,EWR,-7
11,14,1987,MSP,EWR,-8
11,14,1992,EWR,IAD,-2
11,14,1995,ORD,EWR,-4
11,14,1997,LAX,EWR,-3
11,14,1998,EWR,DFW,-4
11,14,2001,EWR,ORD,0
11,14,2007,MSY,EWR,-5
11,14,2011,SLC,EWR,18
11,14,2015,EWR,ORD,-4
11,14,2016,EWR,BOS,-5
11,14,2033,EWR,MIA,7
11,14,2034,EWR,RDU,-5
11,14,2043,FLL,EWR,0
11,14,2044,EWR,FLL,4
11,14,2380,EWR,SFO,5
11,14,2381,SFO,EWR,-1
11,9,952,DFW,EWR,-7
11,9,1032,EWR,PHX,-1
11,9,1037,EWR,MIA,3
11,9,1037,MIA,EWR,-2
11,9,1056,ORD,EWR,52
11,9,1726,EWR,CLT,-1
11,9,1757,CLT,EWR,-5
11,9,1774,PHX,EWR,-9
11,9,1830,EWR,CLT,5
11,9,1842,EWR,CLT,19
11,9,2578,EWR,ORD,-9
11,11,5,EWR,FLL,-7
11,11,6,FLL,EWR,8
11,11,12,RSW,EWR,22
11,11,27,EWR,MCO,3
11,11,28,MCO,EWR,-13
11,11,127,EWR,MCO,-2
11,11,205,EWR,FLL,-8
11,11,211,EWR,RSW,-2
11,11,228,MCO,EWR,21
11,11,705,EWR,FLL,38
11,11,706,FLL,EWR,30
11,11,805,EWR,FLL,11
11,11,811,EWR,RSW,-2
11,11,812,RSW,EWR,-13
11,11,828,MCO,EWR,-1
11,11,927,EWR,MCO,-1
11,11,928,MCO,EWR,-2
11,11,1005,EWR,FLL,65
11,11,1143,EWR,PBI,
11,12,4368,STL,EWR,14
11,12,4372,DCA,EWR,0
11,12,4373,EWR,DCA,-3
11,12,4374,EWR,BTV,-6
11,12,4380,MHT,EWR,-9
11,12,4382,DCA,EWR,-8
11,12,4393,EWR,IND,-1
11,12,4395,EWR,OMA,-2
11,12,4401,MKE,EWR,68
11,12,4406,EWR,FNT,150
11,12,4409,RIC,EWR,
11,12,4413,LEX,EWR,97
11,12,4417,OMA,EWR,9
11,12,4420,ORF,EWR,-9
11,12,4421,EWR,DCA,-6
11,12,4434,EWR,MHT,11
11,12,4441,SDF,EWR,28
11,12,4455,STL,EWR,-4
11,12,4457,DSM,EWR,-3
11,12,4457,EWR,LEX,-10
11,12,4458,EWR,IND,11
11,12,4459,BTV,EWR,-7
11,12,5211,DTW,EWR,0
11,12,5211,EWR,DTW,-10
11,15,1178,SFO,EWR,89
11,15,156,LAX,EWR,2
11,15,162,LAX,EWR,-5
11,15,165,EWR,LAX,-2
11,15,166,LAX,EWR,-6
11,15,167,EWR,LAX,60
11,15,169,EWR,LAX,15
11,15,174,SFO,EWR,-2
11,15,176,SFO,EWR,88
11,15,187,EWR,SFO,-5
11,15,193,EWR,SFO,0
11,15,195,EWR,SFO,76
11,8,1121,AUS,EWR,-4
11,8,4717,AUS,EWR,-5
11,8,377,DEN,EWR,-6
11,8,1444,DEN,EWR,30
11,8,2260,DEN,EWR,1
11,8,1515,EWR,AUS,-5
11,8,4336,EWR,AUS,-3
11,8,1727,EWR,DEN,-9
11,8,4508,EWR,DEN,0
11,8,6146,EWR,DEN,-4
11,8,202,EWR,MCO,-7
11,8,1121,EWR,MCO,5
11,8,783,EWR,MDW,
11,8,788,EWR,MDW,-5
11,8,790,EWR,MDW,58
11,8,1133,EWR,MDW,-5
11,8,1695,EWR,MDW,
11,8,1790,EWR,MDW,-3
11,8,1806,EWR,PHX,9
11,8,339,EWR,STL,-4
11,8,784,EWR,STL,-2
11,8,339,MCO,EWR,-2
11,8,1515,MCO,EWR,-5
11,8,782,MDW,EWR,
11,8,787,MDW,EWR,-3
11,8,789,MDW,EWR,-5
11,8,1827,MDW,EWR,
11,8,1960,MDW,EWR,
11,8,4276,MDW,EWR,
11,9,1598,EWR,ORD,-9
11,9,1598,PHX,EWR,-5
11,9,1614,EWR,MIA,-3
11,9,1649,CLT,EWR,0
11,9,1677,EWR,CLT,0
11,9,2262,EWR,DFW,-3
11,9,2294,EWR,DFW,7
11,9,2321,EWR,DFW,-3
11,9,2390,DFW,EWR,-5
11,11,1973,EWR,TPA,41
11,11,1990,SJU,EWR,33
11,11,2006,FLL,EWR,-3
11,11,2074,TPA,EWR,-3
11,11,2106,FLL,EWR,4
11,11,2279,BOS,EWR,-6
11,11,2280,EWR,BOS,-11
11,11,2379,BOS,EWR,-9
11,11,2380,EWR,BOS,-10
11,11,2579,BOS,EWR,-6
11,11,2580,EWR,BOS,-7
11,11,2679,BOS,EWR,17
11,11,2680,EWR,BOS,-2
11,7,1146,DTW,EWR,-4
11,7,1191,ATL,EWR,-4
11,7,1352,EWR,SLC,-4
11,7,1352,SLC,EWR,0
11,7,1467,ATL,EWR,19
11,7,1467,EWR,ATL,8
11,7,1636,EWR,DTW,-3
11,7,1829,DTW,EWR,4
11,7,1878,ATL,EWR,1
11,7,2042,ATL,EWR,-4
11,7,2042,EWR,ATL,21
11,7,2141,EWR,ATL,-1
11,7,2280,EWR,ATL,35
11,7,2343,ATL,EWR,-1
11,7,2343,EWR,ATL,10
11,7,2415,ATL,EWR,5
11,7,2558,EWR,ATL,-7
11,7,2785,EWR,ATL,-5
11,7,2814,ATL,EWR,-4
11,12,3881,ROC,EWR,-4
11,12,3885,EWR,GRR,54
11,12,3886,IND,EWR,15
11,12,3898,EWR,MHT,-10
11,12,3899,MEM,EWR,-16
11,12,3908,EWR,GSO,-10
11,12,3914,MSN,EWR,-5
11,12,3945,BNA,EWR,-8
11,12,3945,EWR,MKE,-8
11,12,3950,GSO,EWR,-10
11,12,3953,CLE,EWR,11
11,12,3954,EWR,CHS,-4
11,12,3962,EWR,ROC,-9
11,12,3965,EWR,BWI,-11
11,12,3970,EWR,PWM,20
11,12,3989,BUF,EWR,1
11,12,3989,EWR,BTV,-5
11,12,3992,IND,EWR,76
11,12,3996,EWR,STL,17
11,12,4006,EWR,DCA,16
11,12,4006,MHT,EWR,50
11,12,4008,EWR,IND,-7
11,12,4010,EWR,SDF,33
11,12,4016,EWR,MSN,-6
11,12,4016,FWA,EWR,-3
11,12,4022,EWR,OMA,-7
11,12,4034,EWR,GRR,-9
11,12,4041,EWR,RIC,-2
11,12,4048,MKE,EWR,154
11,12,4056,EWR,DCA,85
11,12,4059,EWR,MKE,11
11,12,4062,EWR,DSM,-8
11,12,4063,STL,EWR,-13
11,12,4070,TYS,EWR,-14
11,12,4071,CHS,EWR,-8
11,12,4081,DCA,EWR,65
11,12,4082,EWR,CHA,-11
11,12,4091,EWR,CAK,-13
11,12,4092,CAK,EWR,-10
11,12,4099,EWR,CMH,16
11,5,919,TTN,MCO,-10
11,5,918,MCO,TTN,-2
11,5,1983,TTN,PGD,-10
11,5,1982,PGD,TTN,32
11,5,905,TTN,RDU,13
11,5,906,RDU,TTN,-5
11,5,903,TTN,FLL,-12
11,5,904,FLL,TTN,-4
11,5,939,TTN,PBI,-9
11,5,806,PBI,TTN,-13
11,5,917,TTN,MCO,-13
11,5,920,MCO,TTN,-4
11,10,130,MCO,EWR,-1
11,10,138,MCO,ACY,-9
11,10,140,MCO,EWR,10
11,10,149,EWR,MCO,-4
11,10,151,ACY,PBI,-7
11,10,152,PBI,ACY,-18
11,10,159,EWR,MCO,-2
11,10,936,RSW,ACY,-19
11,10,938,RSW,ACY,-20
11,10,943,ACY,RSW,-3
11,10,945,ACY,RSW,-1
11,3,3026,ORD,EWR,77
11,3,3033,EWR,ORD,142
11,3,3093,EWR,ORD,-8
11,3,3093,ORD,EWR,-3
11,8,1765,PHX,EWR,12
11,8,1731,STL,EWR,-2
11,8,4654,STL,EWR,-2
11,9,132,DFW,EWR,-4
11,9,1072,EWR,PHX,-3
11,9,1078,MIA,EWR,-5
11,9,1108,EWR,CLT,-4
11,9,1121,CLT,EWR,-1
11,9,1134,EWR,DFW,-1
11,9,1229,DFW,EWR,-1
11,9,1262,EWR,CLT,-8
11,9,1890,CLT,EWR,-3
11,9,1897,CLT,EWR,-5
11,9,1915,EWR,CLT,-10
11,9,2007,CLT,EWR,-9
11,11,305,EWR,FLL,39
11,11,306,FLL,EWR,-5
11,11,327,EWR,MCO,23
11,11,328,MCO,EWR,-6
11,11,428,MCO,EWR,70
11,11,506,FLL,EWR,-1
11,11,527,EWR,MCO,-8
11,11,543,EWR,PBI,14
11,11,544,PBI,EWR,3
11,11,573,EWR,TPA,
11,11,574,TPA,EWR,-6
11,11,605,EWR,FLL,-9
11,11,644,PBI,EWR,-10
11,12,4103,RIC,EWR,11
11,12,4104,MKE,EWR,-1
11,12,4106,EWR,BNA,8
11,12,4111,CHS,EWR,-6
11,12,4113,IND,EWR,4
11,12,4115,CHA,EWR,-11
11,12,4118,CAK,EWR,-10
11,12,4119,EWR,RIC,34
11,12,4124,ROC,EWR,-3
11,12,4132,EWR,CHA,1
11,12,4133,EWR,PVD,-7
11,12,4135,EWR,DCA,-5
11,12,4136,EWR,CMH,-4
11,12,4156,EWR,DCA,-4
11,12,4160,EWR,BUF,-6
11,12,4161,DCA,EWR,-6
11,12,4165,EWR,MKE,-6
11,12,4166,EWR,IND,-8
11,12,4166,GSP,EWR,1
11,12,4170,IND,EWR,23
11,12,4171,CHA,EWR,-10
11,12,4171,EWR,STL,-7
11,12,4191,PWM,EWR,169
11,12,4200,DCA,EWR,3
11,12,4202,EWR,STL,-4
11,12,4204,OMA,EWR,-10
11,12,4205,RIC,EWR,47
11,12,4224,RIC,EWR,-10
11,12,4226,CMH,EWR,-1
11,12,4227,MEM,EWR,-10
11,12,4233,BTV,EWR,-8
11,12,4234,DCA,EWR,23
11,12,4235,BNA,EWR,-9
11,12,4237,EWR,MEM,-6
11,12,4238,SBN,EWR,-15
11,12,4241,DCA,EWR,-6
11,12,4242,EWR,DCA,-7
11,12,4243,CLE,EWR,-8
11,12,4244,EWR,MEM,-8
11,12,4245,SDF,EWR,-10
11,12,4253,BNA,EWR,-5
11,12,4253,EWR,FWA,15
11,12,4254,EWR,BUF,14
11,12,4255,CHS,EWR,-9
11,12,4255,EWR,BNA,-6
11,12,4265,EWR,CLE,6
11,12,4274,EWR,CHS,-11
11,12,4274,PWM,EWR,-10
11,12,4277,EWR,ORF,-6
11,12,4279,EWR,GSP,0
11,12,4283,EWR,RIC,
11,12,4286,GSO,EWR,-5
11,12,4299,EWR,DCA,-4
11,12,4308,EWR,SBN,27
11,12,4319,EWR,STL,-7
11,12,4324,CLE,EWR,-5
11,12,4334,CMH,EWR,-8
11,12,4343,GRR,EWR,-9
11,12,4347,EWR,BNA,-5
11,12,4348,DCA,EWR,-8
11,12,4348,EWR,STL,-6
11,12,4355,STL,EWR,-6
11,12,4361,EWR,TYS,-3
11,12,4364,BUF,EWR,277
11,12,4365,FNT,EWR,-7
11,10,218,FLL,ACY,0
11,10,235,ACY,FLL,-9
11,10,259,ACY,FLL,-6
11,10,262,FLL,ACY,-13
11,10,265,ACY,FLL,-19
11,10,268,FLL,ACY,51
11,10,303,ACY,MCO,-10
11,10,304,MCO,ACY,-12
11,10,311,ACY,MCO,-6
11,10,341,ACY,TPA,-7
11,10,348,TPA,ACY,-2
11,10,350,MYR,ACY,-16
11,10,379,ACY,MYR,-11
11,10,441,TPA,ACY,-12
11,10,448,ACY,TPA,-9
11,10,521,EWR,FLL,-16
11,10,522,FLL,EWR,12
11,10,523,EWR,FLL,1
11,10,524,FLL,EWR,-1
11,10,525,EWR,FLL,-6
11,10,526,FLL,EWR,-11
11,10,527,EWR,FLL,-9
11,10,528,FLL,EWR,-2
12,9,367,MIA,EWR,-5
12,9,413,EWR,PHX,2
12,9,1301,EWR,MIA,143
12,9,1324,ORD,EWR,6
12,9,1435,CLT,EWR,-6
12,9,1451,EWR,CLT,0
12,9,1467,PHX,EWR,20
12,9,1489,CLT,EWR,-3
12,6,8,SEA,EWR,-9
12,6,11,EWR,SEA,-3
12,6,14,SEA,EWR,20
12,6,757,EWR,PDX,17
12,6,772,SAN,EWR,16
12,6,773,EWR,SAN,0
12,6,774,PDX,EWR,13
12,11,1289,EWR,SJU,10
12,11,1290,SJU,EWR,13
12,11,1389,EWR,SJU,21
12,11,1406,FLL,EWR,
12,11,1443,EWR,PBI,71
12,11,1444,PBI,EWR,-5
12,11,1511,EWR,RSW,-4
12,11,1512,RSW,EWR,-7
12,11,1727,EWR,MCO,10
12,11,1728,MCO,EWR,-4
12,11,1827,EWR,MCO,-10
12,12,3767,EWR,CMH,-8
12,12,3773,EWR,SDF,-10
12,12,3774,BUF,EWR,-4
12,12,3777,EWR,CAK,112
12,12,3782,EWR,RIC,320
12,12,3786,EWR,BUF,-10
12,12,3787,EWR,CHS,-4
12,12,3788,EWR,GSO,4
12,12,3794,EWR,ORF,-9
12,12,3795,EWR,PWM,1
12,12,3809,GRR,EWR,81
12,12,3813,EWR,DCA,-5
12,12,3824,CMH,EWR,115
12,12,3827,BWI,EWR,29
12,12,3840,STL,EWR,8
12,12,3860,DCA,EWR,-3
12,12,3864,EWR,ROC,39
12,14,14,HNL,EWR,-2
12,14,15,EWR,HNL,12
12,14,38,FLL,EWR,-8
12,14,43,DEN,EWR,-6
12,14,54,EWR,BOS,0
12,14,54,LAX,EWR,26
12,14,66,EWR,PDX,46
12,14,117,CLE,EWR,23
12,14,130,SAN,EWR,16
12,14,141,EWR,ORD,241
12,14,142,EWR,FLL,92
12,14,143,RSW,EWR,50
12,14,174,EWR,RSW,-7
12,14,174,MCO,EWR,-1
12,14,212,EWR,SFO,-1
12,14,212,SFO,EWR,-5
12,14,213,SFO,EWR,10
12,14,224,ATL,EWR,-6
12,14,233,SFO,EWR,7
12,14,239,FLL,EWR,-6
12,14,247,LAX,EWR,-11
12,14,275,EWR,LAX,15
12,14,279,MCO,EWR,-6
12,14,280,EWR,SEA,-6
12,14,282,EWR,DEN,8
12,14,302,ATL,EWR,50
12,14,308,EWR,ORD,-2
12,14,314,DEN,EWR,3
12,14,319,EWR,MCO,-1
12,14,330,ORD,EWR,98
12,14,331,DEN,EWR,58
12,14,341,EWR,IAH,50
12,14,343,BOS,EWR,-7
12,14,343,EWR,PBI,3
12,14,346,EWR,FLL,8
12,14,356,ATL,EWR,96
12,14,362,IAH,EWR,-13
12,14,375,EWR,PBI,-3
12,14,385,EWR,IAH,-1
12,14,385,ORD,EWR,179
12,14,414,SFO,EWR,151
12,14,418,EWR,SFO,18
12,14,421,ATL,EWR,0
12,14,434,EWR,MCO,4
12,14,436,ORD,EWR,74
12,14,443,SFO,EWR,24
12,14,475,EWR,ATL,-4
12,14,485,EWR,DEN,1
12,14,485,ORD,EWR,28
12,14,488,LAX,EWR,5
12,14,490,EWR,DFW,8
12,14,507,TPA,EWR,-12
12,14,508,EWR,IAH,1
12,14,510,LAX,EWR,4
12,14,523,EWR,DEN,1
12,14,524,LAS,EWR,-4
12,14,535,SFO,EWR,24
12,14,548,LAS,EWR,-11
12,14,557,IAH,EWR,2
12,14,568,EWR,ATL,8
12,14,577,SFO,EWR,-3
12,14,581,EWR,PHX,5
12,14,602,EWR,BOS,-4
12,14,607,BOS,EWR,-1
12,14,607,EWR,ATL,28
12,14,608,EWR,PBI,-5
12,14,613,ORD,EWR,43
12,14,636,ORD,EWR,-1
12,14,637,EWR,SFO,-2
12,14,642,LAX,EWR,22
12,14,646,EWR,TPA,2
12,14,663,EWR,IAH,27
12,14,665,IAH,EWR,5
12,14,674,ATL,EWR,0
12,14,677,EWR,DFW,4
12,14,686,MCO,EWR,2
12,14,687,EWR,IAH,2
12,14,690,MCO,EWR,5
12,14,699,EWR,FLL,-2
12,14,700,BOS,EWR,-7
12,14,703,EWR,LAX,2
12,14,704,IAH,EWR,7
12,14,715,FLL,EWR,-11
12,14,730,EWR,MCO,-5
12,14,743,EWR,ORD,151
12,14,749,DEN,EWR,-3
12,14,751,EWR,LAX,-5
12,14,751,SAN,EWR,-2
12,14,754,MSP,EWR,-10
12,14,755,EWR,ORD,188
12,14,758,EWR,LAX,-2
12,14,760,EWR,ORD,-4
12,14,779,SFO,EWR,28
12,14,800,EWR,SFO,0
12,14,813,IAH,EWR,20
12,14,848,RDU,EWR,22
12,14,897,BNA,EWR,-8
12,14,912,EWR,SFO,-3
12,14,912,RSW,EWR,-17
12,14,936,IAH,EWR,19
12,14,970,EWR,IAH,-4
12,14,977,EWR,ORD,-1
12,14,985,FLL,EWR,-13
12,14,991,EWR,MCO,-6
12,14,994,EWR,BOS,-2
12,14,994,SFO,EWR,12
12,14,1001,EWR,RSW,59
12,14,1003,LAS,EWR,0
12,14,1021,MIA,EWR,-1
12,14,1029,DEN,EWR,1
12,14,1037,EWR,LAX,44
12,14,1047,EWR,LAS,-2
12,14,1050,CLE,EWR,-8
12,14,1054,LAS,EWR,63
12,14,1058,ATL,EWR,92
12,14,1062,TPA,EWR,-5
12,14,1070,SFO,EWR,6
12,14,1071,EWR,BQN,18
12,14,1071,ORD,EWR,63
12,14,1072,JAX,EWR,37
12,14,1075,EWR,SNA,1
12,14,1075,LAS,EWR,-5
12,14,1078,BOS,EWR,0
12,14,1078,EWR,IAH,12
12,14,1081,EWR,BDL,-2
12,14,1082,EGE,EWR,117
12,14,1105,EWR,MIA,-3
12,14,1115,EWR,LAS,3
12,14,1123,EWR,BNA,151
12,14,1124,EWR,MSP,42
12,14,1125,IAH,EWR,8
12,14,1135,EWR,MCO,-3
12,14,1149,EWR,MCO,7
12,14,1150,SAN,EWR,42
12,14,1151,EWR,IAH,1
12,14,1161,EWR,IAH,1
12,14,1162,BQN,EWR,-8
12,14,1162,EWR,ORD,9
12,14,1164,FLL,EWR,18
12,14,1165,EWR,LAX,29
12,14,1173,SJU,EWR,21
12,14,1180,EWR,ORD,71
12,14,1183,EWR,LAX,-5
12,14,1202,BOS,EWR,-5
12,14,1202,EWR,BOS,-2
12,14,1209,EWR,SLC,1
12,14,1235,EWR,SRQ,-8
12,14,1237,EWR,LAX,1
12,14,1241,EWR,LAX,32
12,14,1244,MIA,EWR,4
12,14,1246,FLL,EWR,-10
12,14,1248,EWR,ORD,36
12,14,1259,EWR,TPA,-1
12,14,1265,MIA,EWR,5
12,14,1290,EWR,FLL,4
12,14,1298,PBI,EWR,-7
12,14,1405,EWR,PBI,4
12,14,1415,EWR,MIA,4
12,14,1416,LAX,EWR,4
12,14,1422,EWR,BOS,-2
12,14,1444,MCO,EWR,-7
12,14,1454,PBI,EWR,-13
12,14,1463,SRQ,EWR,-15
12,14,1464,EWR,BOS,-4
12,14,1469,EWR,BOS,16
12,14,1472,EWR,JAX,9
12,14,1481,EWR,RSW,-2
12,14,1482,STT,EWR,41
12,14,1483,EWR,SFO,-1
12,14,1493,BOS,EWR,-7
12,14,1493,EWR,LAX,-2
12,14,1504,PBI,EWR,93
12,14,1519,EWR,STT,68
12,14,1523,BDL,EWR,-3
12,14,1523,EWR,SJU,20
12,14,1527,EWR,MCO,5
12,14,1527,MIA,EWR,-3
12,14,1530,MCO,EWR,-1
12,14,1534,EWR,IAH,0
12,14,1537,LAS,EWR,18
12,14,1538,EWR,PBI,11
12,14,1539,EWR,CLE,26
12,14,1543,EWR,SJU,55
12,14,1545,BOS,EWR,483
12,14,1551,BOS,EWR,22
12,14,1552,EWR,PBI,13
12,14,1552,PHX,EWR,343
12,14,1554,EWR,SFO,2
12,14,1555,RSW,EWR,72
12,14,1563,EWR,MSY,4
